Source,Source_Type,Target,Target_Type,Hypothesis_Class,Score,Bridge_Score,Common_Neighbors,Distinct_Bridge_Types,Adamic_Adar,Jaccard,Preferential_Attachment,Degree_Source,Degree_Target,Bridge_Nodes,Bridge_Types,Training_Graph,Candidate_Status,Embedding_Source_Target_Similarity,Embedding_Bridge_Mean_Similarity,Node2Vec_Integrated_Score,ML_Probability,Final_AI_Rank_Score
alexandrium_catenella,DINO_TAXON,lyngbya,CYANO_TAXON,cross_taxa_association,139.64057069920366,23.0,16,7,3.865739895056375,0.2909090909090909,1050,50,21,cyanobacteria; dinoflagellates; saxitoxin; paralytic_shellfish_toxins; hplc; cyanobacterial; pyrodinium; alexandrium; toxicity; mass_spectrometry; toxin_production; bloom; gymnodinium; paralytic_shellfish_poisoning; sxta; biosynthesis,CYANO_TAXON; DINO_TAXON; TOXIN; TOXIN; DETECTION_METHOD; CYANO_TAXON; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; DETECTION_METHOD; BIOLOGICAL_PROCESS; ENV_FACTOR; DINO_TAXON; TOXIN; SXT_GENE; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
paralytic_shellfish_poisoning,TOXIN,gene_duplication,BIOLOGICAL_PROCESS,process_toxin_association,138.24473487410216,22.0,19,5,4.904418719102362,0.2435897435897435,1482,78,19,alexandrium; dinoflagellate; biosynthesis; transcriptome; alexandrium_fundyense; pyrodinium; sxt_genes; saxitoxin_biosynthesis; sxta; expression; pyrodinium_bahamense; warming; saxitoxin; evolution; dinoflagellates; phylogeny; gymnodinium; sxtg; gymnodinium_catenatum,DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS; SXT_GENE; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR; TOXIN; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; SXT_GENE; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
alexandrium_ostenfeldii,DINO_TAXON,cylindrospermopsis,CYANO_TAXON,cross_taxa_association,138.00483884715322,28.0,14,6,3.41151033266752,0.3181818181818182,840,30,28,paralytic_shellfish_poisoning; saxitoxin; dinoflagellates; paralytic_shellfish_toxins; toxicity; cyanobacterial; dinoflagellate; alexandrium; mass_spectrometry; gymnodinium; bloom; lc_ms; hplc; phylogenetic,TOXIN; TOXIN; DINO_TAXON; TOXIN; BIOLOGICAL_PROCESS; CYANO_TAXON; DINO_TAXON; DINO_TAXON; DETECTION_METHOD; DINO_TAXON; ENV_FACTOR; DETECTION_METHOD; DETECTION_METHOD; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
pyrodinium_bahamense,DINO_TAXON,lyngbya,CYANO_TAXON,cross_taxa_association,137.93147979011275,22.0,16,7,3.865739895056375,0.32,945,45,21,dinoflagellates; saxitoxin; cyanobacterial; paralytic_shellfish_toxins; hplc; cyanobacteria; pyrodinium; alexandrium; toxicity; mass_spectrometry; toxin_production; bloom; gymnodinium; paralytic_shellfish_poisoning; sxta; biosynthesis,DINO_TAXON; TOXIN; CYANO_TAXON; TOXIN; DETECTION_METHOD; CYANO_TAXON; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; DETECTION_METHOD; BIOLOGICAL_PROCESS; ENV_FACTOR; DINO_TAXON; TOXIN; SXT_GENE; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
alexandrium,DINO_TAXON,sxtb,SXT_GENE,taxon_gene_association,137.7507224625207,23.0,17,6,4.299411864171739,0.2151898734177215,1343,79,17,cyanobacterial; cyanobacteria; dinoflagellate; sxtg; sxta; dinoflagellates; saxitoxin; paralytic_shellfish_toxins; transcriptome; climate; evolution; toxin_production; bloom; toxin_biosynthesis; paralytic_shellfish_poisoning; nutrient; biosynthesis,CYANO_TAXON; CYANO_TAXON; DINO_TAXON; SXT_GENE; SXT_GENE; DINO_TAXON; TOXIN; TOXIN; BIOLOGICAL_PROCESS; ENV_FACTOR; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; ENV_FACTOR; BIOLOGICAL_PROCESS; TOXIN; ENV_FACTOR; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
sxtg,SXT_GENE,warming,ENV_FACTOR,environment_gene_regulation,136.9136149183347,25.0,18,4,4.541913842146075,0.3829787234042553,1044,36,29,saxitoxin; dinoflagellate; alexandrium; toxin_production; nutrient; transcriptome; alexandrium_fundyense; pyrodinium; gonyautoxin; toxicity; bloom; paralytic_shellfish_poisoning; nitrogen; gene_duplication; expression; pyrodinium_bahamense; dinoflagellates; biosynthesis,TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; ENV_FACTOR; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; TOXIN; BIOLOGICAL_PROCESS; ENV_FACTOR; TOXIN; ENV_FACTOR; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
bloom,ENV_FACTOR,sxtu,SXT_GENE,environment_gene_regulation,135.7836091906591,20.0,18,6,4.568275183564839,0.2647058823529412,1365,65,21,saxitoxin; cyanobacteria; cyanobacterial; paralytic_shellfish_toxins; dinoflagellate; sxt_genes; cylindrospermopsis; mass_spectrometry; gymnodinium; dinoflagellates; cyanobacterium; lc_ms; paralytic_shellfish_poisoning; gymnodinium_catenatum; sxta; expression; phylogenetic; biosynthesis,TOXIN; CYANO_TAXON; CYANO_TAXON; TOXIN; DINO_TAXON; SXT_GENE; CYANO_TAXON; DETECTION_METHOD; DINO_TAXON; DINO_TAXON; CYANO_TAXON; DETECTION_METHOD; TOXIN; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
sxt_genes,SXT_GENE,transcription,BIOLOGICAL_PROCESS,gene_process_association,135.7009114523753,27.0,15,5,3.6445733732464647,0.4411764705882353,570,30,19,alexandrium; saxitoxin; dinoflagellate; paralytic_shellfish_toxins; gymnodinium; paralytic_shellfish_poisoning; gymnodinium_catenatum; dinoflagellates; evolution; saxitoxin_biosynthesis; bloom; alexandrium_catenella; sxta; expression; biosynthesis,DINO_TAXON; TOXIN; DINO_TAXON; TOXIN; DINO_TAXON; TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; ENV_FACTOR; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
toxicity,BIOLOGICAL_PROCESS,sxtu,SXT_GENE,gene_process_association,135.69021887395877,20.0,18,6,4.577503803176563,0.2535211267605634,1428,68,21,saxitoxin; cyanobacteria; cyanobacterial; paralytic_shellfish_toxins; dinoflagellate; sxt_genes; cylindrospermopsis; mass_spectrometry; saxitoxin_biosynthesis; gymnodinium; dinoflagellates; cyanobacterium; lc_ms; paralytic_shellfish_poisoning; gymnodinium_catenatum; sxta; phylogenetic; biosynthesis,TOXIN; CYANO_TAXON; CYANO_TAXON; TOXIN; DINO_TAXON; SXT_GENE; CYANO_TAXON; DETECTION_METHOD; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; CYANO_TAXON; DETECTION_METHOD; TOXIN; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
alexandrium_fundyense,DINO_TAXON,sxtb,SXT_GENE,taxon_gene_association,135.06821148344554,21.0,17,6,4.299411864171739,0.3469387755102041,833,49,17,cyanobacteria; dinoflagellate; sxta; dinoflagellates; saxitoxin; cyanobacterial; paralytic_shellfish_toxins; transcriptome; climate; evolution; toxin_production; bloom; sxtg; toxin_biosynthesis; paralytic_shellfish_poisoning; nutrient; biosynthesis,CYANO_TAXON; DINO_TAXON; SXT_GENE; DINO_TAXON; TOXIN; CYANO_TAXON; TOXIN; BIOLOGICAL_PROCESS; ENV_FACTOR; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; ENV_FACTOR; SXT_GENE; BIOLOGICAL_PROCESS; TOXIN; ENV_FACTOR; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
alexandrium_ostenfeldii,DINO_TAXON,sxt_genes,SXT_GENE,taxon_gene_association,135.058832644142,31.0,13,5,3.1464375986667474,0.2765957446808511,900,30,30,saxitoxin; alexandrium; dinoflagellate; dinoflagellates; paralytic_shellfish_toxins; paralytic_shellfish_poisoning; cyanobacterial; toxicity; gymnodinium; bloom; light; phylogeny; phylogenetic,TOXIN; DINO_TAXON; DINO_TAXON; DINO_TAXON; TOXIN; TOXIN; CYANO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR; ENV_FACTOR; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
gonyautoxin,TOXIN,resting_cyst,BIOLOGICAL_PROCESS,process_toxin_association,134.08543637839438,25.0,16,5,3.9740907382168023,0.3137254901960784,816,51,16,dinoflagellate; saxitoxin; paralytic_shellfish_toxins; alexandrium; toxicity; bloom; mouse_bioassay; alexandrium_ostenfeldii; alexandrium_tamarense; gtx; gymnodinium; paralytic_shellfish_poisoning; hplc; gymnodinium_catenatum; phylogeny; biosynthesis,DINO_TAXON; TOXIN; TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS; ENV_FACTOR; DETECTION_METHOD; DINO_TAXON; DINO_TAXON; TOXIN; DINO_TAXON; TOXIN; DETECTION_METHOD; DINO_TAXON; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
neosaxitoxin,TOXIN,horizontal_gene_transfer,BIOLOGICAL_PROCESS,process_toxin_association,132.56229145545916,26.0,15,5,3.650710945120877,0.3260869565217391,900,36,25,saxitoxin; dinoflagellates; paralytic_shellfish_poisoning; cyanobacteria; phylogenetic; paralytic_shellfish_toxins; alexandrium_fundyense; dinoflagellate; alexandrium; gymnodinium; alexandrium_minutum; nitrogen; gymnodinium_catenatum; phylogeny; biosynthesis,TOXIN; DINO_TAXON; TOXIN; CYANO_TAXON; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON; DINO_TAXON; DINO_TAXON; DINO_TAXON; DINO_TAXON; ENV_FACTOR; DINO_TAXON; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
expression,BIOLOGICAL_PROCESS,sxtb,SXT_GENE,gene_process_association,131.22627187298485,21.0,16,6,3.980482875267937,0.3265306122448979,816,48,17,cyanobacterial; cyanobacteria; dinoflagellate; sxta; dinoflagellates; saxitoxin; paralytic_shellfish_toxins; transcriptome; evolution; toxin_production; sxtg; bloom; toxin_biosynthesis; paralytic_shellfish_poisoning; nutrient; biosynthesis,CYANO_TAXON; CYANO_TAXON; DINO_TAXON; SXT_GENE; DINO_TAXON; TOXIN; TOXIN; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; SXT_GENE; ENV_FACTOR; BIOLOGICAL_PROCESS; TOXIN; ENV_FACTOR; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
pyrodinium,DINO_TAXON,sxtu,SXT_GENE,taxon_gene_association,130.7359987703986,19.0,17,6,4.29392531112523,0.3148148148148148,1050,50,21,saxitoxin; cyanobacteria; cyanobacterial; paralytic_shellfish_toxins; dinoflagellate; sxt_genes; cylindrospermopsis; mass_spectrometry; saxitoxin_biosynthesis; gymnodinium; dinoflagellates; paralytic_shellfish_poisoning; lc_ms; gymnodinium_catenatum; sxta; phylogenetic; biosynthesis,TOXIN; CYANO_TAXON; CYANO_TAXON; TOXIN; DINO_TAXON; SXT_GENE; CYANO_TAXON; DETECTION_METHOD; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; TOXIN; DETECTION_METHOD; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
alexandrium_minutum,DINO_TAXON,sxtb,SXT_GENE,taxon_gene_association,130.71958644019105,21.0,16,6,3.980482875267937,0.2758620689655172,969,57,17,cyanobacteria; dinoflagellate; sxtg; sxta; dinoflagellates; saxitoxin; cyanobacterial; paralytic_shellfish_toxins; transcriptome; evolution; toxin_production; bloom; toxin_biosynthesis; paralytic_shellfish_poisoning; nutrient; biosynthesis,CYANO_TAXON; DINO_TAXON; SXT_GENE; SXT_GENE; DINO_TAXON; TOXIN; CYANO_TAXON; TOXIN; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; ENV_FACTOR; BIOLOGICAL_PROCESS; TOXIN; ENV_FACTOR; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
light,ENV_FACTOR,sxtu,SXT_GENE,environment_gene_regulation,130.59519198977338,19.0,17,6,4.252141449432146,0.3090909090909091,1071,51,21,saxitoxin; cyanobacteria; cyanobacterial; paralytic_shellfish_toxins; dinoflagellate; sxt_genes; mass_spectrometry; saxitoxin_biosynthesis; gymnodinium; dinoflagellates; paralytic_shellfish_poisoning; lc_ms; gymnodinium_catenatum; sxta; expression; phylogenetic; biosynthesis,TOXIN; CYANO_TAXON; CYANO_TAXON; TOXIN; DINO_TAXON; SXT_GENE; DETECTION_METHOD; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; TOXIN; DETECTION_METHOD; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
alexandrium_minutum,DINO_TAXON,sxtu,SXT_GENE,taxon_gene_association,130.3645201093283,19.0,17,6,4.288817431713344,0.2786885245901639,1197,57,21,saxitoxin; cyanobacteria; cyanobacterial; paralytic_shellfish_toxins; dinoflagellate; gymnodinium; saxitoxin_biosynthesis; dinoflagellates; cyanobacterium; lc_ms; paralytic_shellfish_poisoning; gymnodinium_catenatum; sxta; expression; lc_ms_ms; phylogenetic; biosynthesis,TOXIN; CYANO_TAXON; CYANO_TAXON; TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; CYANO_TAXON; DETECTION_METHOD; TOXIN; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS; DETECTION_METHOD; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
toxicity,BIOLOGICAL_PROCESS,sxtb,SXT_GENE,gene_process_association,130.3296361004632,21.0,16,6,4.005397760376532,0.2318840579710145,1156,68,17,cyanobacterial; cyanobacteria; dinoflagellate; sxta; dinoflagellates; saxitoxin; paralytic_shellfish_toxins; climate; evolution; toxin_production; bloom; sxtg; toxin_biosynthesis; paralytic_shellfish_poisoning; nutrient; biosynthesis,CYANO_TAXON; CYANO_TAXON; DINO_TAXON; SXT_GENE; DINO_TAXON; TOXIN; TOXIN; ENV_FACTOR; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; ENV_FACTOR; SXT_GENE; BIOLOGICAL_PROCESS; TOXIN; ENV_FACTOR; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
toxin_production,BIOLOGICAL_PROCESS,sxtu,SXT_GENE,gene_process_association,130.18182437378923,19.0,17,6,4.241705837688273,0.2698412698412698,1239,59,21,saxitoxin; cyanobacteria; cyanobacterial; paralytic_shellfish_toxins; dinoflagellate; mass_spectrometry; saxitoxin_biosynthesis; gymnodinium; dinoflagellates; cyanobacterium; lc_ms; paralytic_shellfish_poisoning; gymnodinium_catenatum; sxta; expression; phylogenetic; biosynthesis,TOXIN; CYANO_TAXON; CYANO_TAXON; TOXIN; DINO_TAXON; DETECTION_METHOD; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; CYANO_TAXON; DETECTION_METHOD; TOXIN; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
saxitoxin,TOXIN,nitrogen_limitation,ENV_FACTOR,environment_toxin_association,128.65646754342316,21.0,17,5,4.26573377171159,0.2125,1360,80,17,alexandrium; dinoflagellate; nitrogen; nutrient; cyanobacteria; paralytic_shellfish_toxins; alexandrium_fundyense; climate; toxicity; alexandrium_tamarense; bloom; toxin_biosynthesis; paralytic_shellfish_poisoning; phosphorus; expression; dinoflagellates; biosynthesis,DINO_TAXON; DINO_TAXON; ENV_FACTOR; ENV_FACTOR; CYANO_TAXON; TOXIN; DINO_TAXON; ENV_FACTOR; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR; BIOLOGICAL_PROCESS; TOXIN; ENV_FACTOR; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
gtx,TOXIN,transcription,BIOLOGICAL_PROCESS,process_toxin_association,127.93731873450857,28.0,14,4,3.3777502763451785,0.3181818181818182,741,39,19,alexandrium; saxitoxin; paralytic_shellfish_toxins; dinoflagellate; paralytic_shellfish_poisoning; gymnodinium; gymnodinium_catenatum; dinoflagellates; alexandrium_fundyense; saxitoxin_biosynthesis; bloom; alexandrium_catenella; alexandrium_minutum; biosynthesis,DINO_TAXON; TOXIN; TOXIN; DINO_TAXON; TOXIN; DINO_TAXON; DINO_TAXON; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; ENV_FACTOR; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
gonyautoxin,TOXIN,secondary_metabolism,BIOLOGICAL_PROCESS,process_toxin_association,127.72085185531402,18.0,18,5,4.595720045304072,0.3529411764705882,918,51,18,saxitoxin; pyrodinium; temperature; dinoflagellate; salinity; toxicity; toxin_production; nitrate; bloom; nutrients; light; hplc; nitrogen; nutrient; regulation; pyrodinium_bahamense; dinoflagellates; warming,TOXIN; DINO_TAXON; ENV_FACTOR; DINO_TAXON; ENV_FACTOR; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; ENV_FACTOR; ENV_FACTOR; ENV_FACTOR; ENV_FACTOR; DETECTION_METHOD; ENV_FACTOR; ENV_FACTOR; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; ENV_FACTOR,dino_pre2016,unvalidated_candidate,,,,,
neosaxitoxin,TOXIN,resting_cyst,BIOLOGICAL_PROCESS,process_toxin_association,127.41420732289724,23.0,15,5,3.6800766344215967,0.4054054054054054,576,36,16,dinoflagellate; saxitoxin; paralytic_shellfish_toxins; alexandrium; toxicity; mouse_bioassay; alexandrium_tamarense; gtx; bloom; gymnodinium; paralytic_shellfish_poisoning; hplc; gymnodinium_catenatum; phylogeny; biosynthesis,DINO_TAXON; TOXIN; TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS; DETECTION_METHOD; DINO_TAXON; TOXIN; ENV_FACTOR; DINO_TAXON; TOXIN; DETECTION_METHOD; DINO_TAXON; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
sxta,SXT_GENE,nitrogen_limitation,ENV_FACTOR,environment_gene_regulation,127.41282347562657,20.0,17,5,4.26573377171159,0.288135593220339,1003,59,17,alexandrium; dinoflagellate; nutrient; cyanobacteria; paralytic_shellfish_toxins; alexandrium_fundyense; climate; toxicity; alexandrium_tamarense; bloom; toxin_biosynthesis; paralytic_shellfish_poisoning; nitrogen; phosphorus; expression; dinoflagellates; biosynthesis,DINO_TAXON; DINO_TAXON; ENV_FACTOR; CYANO_TAXON; TOXIN; DINO_TAXON; ENV_FACTOR; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR; BIOLOGICAL_PROCESS; TOXIN; ENV_FACTOR; ENV_FACTOR; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
nitrogen,ENV_FACTOR,sxtb,SXT_GENE,environment_gene_regulation,127.2901541720554,19.0,16,6,4.045077086027696,0.32,833,49,17,cyanobacteria; dinoflagellate; dinoflagellates; saxitoxin; paralytic_shellfish_toxins; transcriptome; climate; evolution; toxin_production; bloom; sxtg; toxin_biosynthesis; paralytic_shellfish_poisoning; sxta; nutrient; biosynthesis,CYANO_TAXON; DINO_TAXON; DINO_TAXON; TOXIN; TOXIN; BIOLOGICAL_PROCESS; ENV_FACTOR; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; ENV_FACTOR; SXT_GENE; BIOLOGICAL_PROCESS; TOXIN; SXT_GENE; ENV_FACTOR; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
gene_expression,BIOLOGICAL_PROCESS,sxtb,SXT_GENE,gene_process_association,126.71158726341206,20.0,15,6,3.712936488848883,0.4285714285714285,561,33,17,cyanobacterial; cyanobacteria; dinoflagellate; sxta; dinoflagellates; saxitoxin; paralytic_shellfish_toxins; transcriptome; evolution; toxin_production; sxtg; bloom; paralytic_shellfish_poisoning; nutrient; biosynthesis,CYANO_TAXON; CYANO_TAXON; DINO_TAXON; SXT_GENE; DINO_TAXON; TOXIN; TOXIN; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; SXT_GENE; ENV_FACTOR; TOXIN; ENV_FACTOR; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
paralytic_shellfish_poisoning,TOXIN,secondary_metabolism,BIOLOGICAL_PROCESS,process_toxin_association,126.49913239830045,18.0,18,5,4.595720045304072,0.2307692307692307,1404,78,18,saxitoxin; pyrodinium; temperature; dinoflagellate; salinity; toxicity; toxin_production; nitrate; bloom; nutrients; light; hplc; nitrogen; nutrient; regulation; pyrodinium_bahamense; dinoflagellates; warming,TOXIN; DINO_TAXON; ENV_FACTOR; DINO_TAXON; ENV_FACTOR; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; ENV_FACTOR; ENV_FACTOR; ENV_FACTOR; ENV_FACTOR; DETECTION_METHOD; ENV_FACTOR; ENV_FACTOR; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; ENV_FACTOR,dino_pre2016,unvalidated_candidate,,,,,
regulation,BIOLOGICAL_PROCESS,sxtb,SXT_GENE,gene_process_association,125.52785512398462,20.0,15,6,3.701427561992314,0.3125,782,46,17,cyanobacterial; cyanobacteria; dinoflagellate; sxta; dinoflagellates; saxitoxin; paralytic_shellfish_toxins; transcriptome; evolution; toxin_production; bloom; toxin_biosynthesis; paralytic_shellfish_poisoning; nutrient; biosynthesis,CYANO_TAXON; CYANO_TAXON; DINO_TAXON; SXT_GENE; DINO_TAXON; TOXIN; TOXIN; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; ENV_FACTOR; BIOLOGICAL_PROCESS; TOXIN; ENV_FACTOR; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
phylogenetic,BIOLOGICAL_PROCESS,sxtb,SXT_GENE,gene_process_association,125.37293754294546,20.0,15,6,3.686468771472731,0.3,816,48,17,cyanobacterial; cyanobacteria; dinoflagellate; sxta; dinoflagellates; saxitoxin; paralytic_shellfish_toxins; evolution; toxin_production; sxtg; bloom; toxin_biosynthesis; paralytic_shellfish_poisoning; nutrient; biosynthesis,CYANO_TAXON; CYANO_TAXON; DINO_TAXON; SXT_GENE; DINO_TAXON; TOXIN; TOXIN; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; SXT_GENE; ENV_FACTOR; BIOLOGICAL_PROCESS; TOXIN; ENV_FACTOR; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
alexandrium_tamiyavanichii,DINO_TAXON,aphanizomenon,CYANO_TAXON,cross_taxa_association,124.93857415819429,25.0,12,6,2.8476654574755176,0.3243243243243243,598,23,26,dinoflagellate; saxitoxin; alexandrium; paralytic_shellfish_poisoning; hplc; dinoflagellates; cyanobacteria; paralytic_shellfish_toxins; pyrodinium; toxicity; sxta; biosynthesis,DINO_TAXON; TOXIN; DINO_TAXON; TOXIN; DETECTION_METHOD; DINO_TAXON; CYANO_TAXON; TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS; SXT_GENE; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
alexandrium_catenella,DINO_TAXON,sxtu,SXT_GENE,taxon_gene_association,124.84621682385252,18.0,16,6,3.968562957380812,0.2909090909090909,1050,50,21,saxitoxin; cyanobacteria; cyanobacterial; paralytic_shellfish_toxins; dinoflagellate; sxt_genes; mass_spectrometry; saxitoxin_biosynthesis; gymnodinium; dinoflagellates; paralytic_shellfish_poisoning; gymnodinium_catenatum; sxta; expression; phylogenetic; biosynthesis,TOXIN; CYANO_TAXON; CYANO_TAXON; TOXIN; DINO_TAXON; SXT_GENE; DETECTION_METHOD; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; TOXIN; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
alexandrium_fundyense,DINO_TAXON,lyngbya,CYANO_TAXON,cross_taxa_association,124.18514258000398,19.0,14,7,3.3425712900019904,0.25,1029,49,21,dinoflagellates; saxitoxin; cyanobacteria; paralytic_shellfish_toxins; cyanobacterial; alexandrium; toxicity; toxin_production; gymnodinium; bloom; paralytic_shellfish_poisoning; hplc; sxta; biosynthesis,DINO_TAXON; TOXIN; CYANO_TAXON; TOXIN; CYANO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR; TOXIN; DETECTION_METHOD; SXT_GENE; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
sxtg,SXT_GENE,irradiance,ENV_FACTOR,environment_gene_regulation,123.95901568815748,26.0,14,4,3.3516008673345614,0.3255813953488372,756,36,21,alexandrium; paralytic_shellfish_toxins; dinoflagellate; dinoflagellates; saxitoxin; paralytic_shellfish_poisoning; alexandrium_minutum; alexandrium_fundyense; toxicity; gymnodinium; toxin_production; bloom; gymnodinium_catenatum; nutrient,DINO_TAXON; TOXIN; DINO_TAXON; DINO_TAXON; TOXIN; TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS; ENV_FACTOR; DINO_TAXON; ENV_FACTOR,dino_pre2016,unvalidated_candidate,,,,,
sxtg,SXT_GENE,lyngbya,CYANO_TAXON,cyano_gene_transfer_signal,123.95752507686292,21.0,14,6,3.3508555616872697,0.3255813953488372,756,36,21,cyanobacteria; dinoflagellates; saxitoxin; cyanobacterial; paralytic_shellfish_toxins; pyrodinium; alexandrium; toxicity; toxin_production; gymnodinium; bloom; paralytic_shellfish_poisoning; sxta; biosynthesis,CYANO_TAXON; DINO_TAXON; TOXIN; CYANO_TAXON; TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR; TOXIN; SXT_GENE; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
