dataset,document_id,year,taxon_scope,relevance_class,entity,entity_type,title,entity_original,entity_normalized,source
dino_pre2016,STX_DOC_000030,2006.0,dinoflagellate,dinoflagellate_stx,alexandrium_tamarense,DINO_TAXON,Determination of paralytic shellfish toxins in dinoflagellate Alexandrium tamarense by using isotachophoresis/capillary electrophoresis.,alexandrium tamarense,alexandrium_tamarense,dictionary_entity
dino_pre2016,STX_DOC_000035,2004.0,dinoflagellate,dinoflagellate_stx,saxitoxin,TOXIN,"Paralytic shellfish poisoning (PSP) in Margarita Island, Venezuela.",saxitoxin,saxitoxin,dictionary_entity
dino_pre2016,STX_DOC_000035,2004.0,dinoflagellate,dinoflagellate_stx,paralytic_shellfish_poisoning,TOXIN,"Paralytic shellfish poisoning (PSP) in Margarita Island, Venezuela.",paralytic shellfish poisoning,paralytic_shellfish_poisoning,dictionary_entity
dino_pre2016,STX_DOC_000035,2004.0,dinoflagellate,dinoflagellate_stx,dinoflagellates,DINO_TAXON,"Paralytic shellfish poisoning (PSP) in Margarita Island, Venezuela.",dinoflagellates,dinoflagellates,dictionary_entity
dino_pre2016,STX_DOC_000035,2004.0,dinoflagellate,dinoflagellate_stx,alexandrium,DINO_TAXON,"Paralytic shellfish poisoning (PSP) in Margarita Island, Venezuela.",alexandrium,alexandrium,dictionary_entity
dino_pre2016,STX_DOC_000035,2004.0,dinoflagellate,dinoflagellate_stx,alexandrium_tamarense,DINO_TAXON,"Paralytic shellfish poisoning (PSP) in Margarita Island, Venezuela.",alexandrium tamarense,alexandrium_tamarense,dictionary_entity
dino_pre2016,STX_DOC_000035,2004.0,dinoflagellate,dinoflagellate_stx,gymnodinium,DINO_TAXON,"Paralytic shellfish poisoning (PSP) in Margarita Island, Venezuela.",gymnodinium,gymnodinium,dictionary_entity
dino_pre2016,STX_DOC_000035,2004.0,dinoflagellate,dinoflagellate_stx,gymnodinium_catenatum,DINO_TAXON,"Paralytic shellfish poisoning (PSP) in Margarita Island, Venezuela.",gymnodinium catenatum,gymnodinium_catenatum,dictionary_entity
dino_pre2016,STX_DOC_000035,2004.0,dinoflagellate,dinoflagellate_stx,bloom,ENV_FACTOR,"Paralytic shellfish poisoning (PSP) in Margarita Island, Venezuela.",bloom,bloom,dictionary_entity
dino_pre2016,STX_DOC_000035,2004.0,dinoflagellate,dinoflagellate_stx,toxicity,BIOLOGICAL_PROCESS,"Paralytic shellfish poisoning (PSP) in Margarita Island, Venezuela.",toxicity,toxicity,dictionary_entity
dino_pre2016,STX_DOC_000035,2004.0,dinoflagellate,dinoflagellate_stx,hplc,DETECTION_METHOD,"Paralytic shellfish poisoning (PSP) in Margarita Island, Venezuela.",hplc,hplc,dictionary_entity
dino_pre2016,STX_DOC_000036,2004.0,dinoflagellate,dinoflagellate_stx,saxitoxin,TOXIN,"Paralytic shellfish poisoning (PSP) in Margarita Island, Venezuela.",saxitoxin,saxitoxin,dictionary_entity
dino_pre2016,STX_DOC_000036,2004.0,dinoflagellate,dinoflagellate_stx,paralytic_shellfish_poisoning,TOXIN,"Paralytic shellfish poisoning (PSP) in Margarita Island, Venezuela.",paralytic shellfish poisoning,paralytic_shellfish_poisoning,dictionary_entity
dino_pre2016,STX_DOC_000036,2004.0,dinoflagellate,dinoflagellate_stx,dinoflagellates,DINO_TAXON,"Paralytic shellfish poisoning (PSP) in Margarita Island, Venezuela.",dinoflagellates,dinoflagellates,dictionary_entity
dino_pre2016,STX_DOC_000036,2004.0,dinoflagellate,dinoflagellate_stx,alexandrium,DINO_TAXON,"Paralytic shellfish poisoning (PSP) in Margarita Island, Venezuela.",alexandrium,alexandrium,dictionary_entity
dino_pre2016,STX_DOC_000036,2004.0,dinoflagellate,dinoflagellate_stx,alexandrium_tamarense,DINO_TAXON,"Paralytic shellfish poisoning (PSP) in Margarita Island, Venezuela.",alexandrium tamarense,alexandrium_tamarense,dictionary_entity
dino_pre2016,STX_DOC_000036,2004.0,dinoflagellate,dinoflagellate_stx,gymnodinium,DINO_TAXON,"Paralytic shellfish poisoning (PSP) in Margarita Island, Venezuela.",gymnodinium,gymnodinium,dictionary_entity
dino_pre2016,STX_DOC_000036,2004.0,dinoflagellate,dinoflagellate_stx,gymnodinium_catenatum,DINO_TAXON,"Paralytic shellfish poisoning (PSP) in Margarita Island, Venezuela.",gymnodinium catenatum,gymnodinium_catenatum,dictionary_entity
dino_pre2016,STX_DOC_000036,2004.0,dinoflagellate,dinoflagellate_stx,bloom,ENV_FACTOR,"Paralytic shellfish poisoning (PSP) in Margarita Island, Venezuela.",bloom,bloom,dictionary_entity
dino_pre2016,STX_DOC_000036,2004.0,dinoflagellate,dinoflagellate_stx,toxicity,BIOLOGICAL_PROCESS,"Paralytic shellfish poisoning (PSP) in Margarita Island, Venezuela.",toxicity,toxicity,dictionary_entity
dino_pre2016,STX_DOC_000036,2004.0,dinoflagellate,dinoflagellate_stx,hplc,DETECTION_METHOD,"Paralytic shellfish poisoning (PSP) in Margarita Island, Venezuela.",hplc,hplc,dictionary_entity
dino_pre2016,STX_DOC_000040,2014.0,cross_taxa,high_confidence_stx_biosynthesis,paralytic_shellfish_toxins,TOXIN,Comparative Transcriptome Analysis of a Toxin-Producing Dinoflagellate Alexandrium catenella and Its Non-Toxic Mutant,paralytic shellfish toxins,paralytic_shellfish_toxins,dictionary_entity
dino_pre2016,STX_DOC_000040,2014.0,cross_taxa,high_confidence_stx_biosynthesis,sxta,SXT_GENE,Comparative Transcriptome Analysis of a Toxin-Producing Dinoflagellate Alexandrium catenella and Its Non-Toxic Mutant,sxta,sxta,dictionary_entity
dino_pre2016,STX_DOC_000040,2014.0,cross_taxa,high_confidence_stx_biosynthesis,sxt_genes,SXT_GENE,Comparative Transcriptome Analysis of a Toxin-Producing Dinoflagellate Alexandrium catenella and Its Non-Toxic Mutant,sxt genes,sxt_genes,dictionary_entity
dino_pre2016,STX_DOC_000040,2014.0,cross_taxa,high_confidence_stx_biosynthesis,dinoflagellate,DINO_TAXON,Comparative Transcriptome Analysis of a Toxin-Producing Dinoflagellate Alexandrium catenella and Its Non-Toxic Mutant,dinoflagellate,dinoflagellate,dictionary_entity
dino_pre2016,STX_DOC_000040,2014.0,cross_taxa,high_confidence_stx_biosynthesis,dinoflagellates,DINO_TAXON,Comparative Transcriptome Analysis of a Toxin-Producing Dinoflagellate Alexandrium catenella and Its Non-Toxic Mutant,dinoflagellates,dinoflagellates,dictionary_entity
dino_pre2016,STX_DOC_000040,2014.0,cross_taxa,high_confidence_stx_biosynthesis,alexandrium,DINO_TAXON,Comparative Transcriptome Analysis of a Toxin-Producing Dinoflagellate Alexandrium catenella and Its Non-Toxic Mutant,alexandrium,alexandrium,dictionary_entity
dino_pre2016,STX_DOC_000040,2014.0,cross_taxa,high_confidence_stx_biosynthesis,alexandrium_catenella,DINO_TAXON,Comparative Transcriptome Analysis of a Toxin-Producing Dinoflagellate Alexandrium catenella and Its Non-Toxic Mutant,alexandrium catenella,alexandrium_catenella,dictionary_entity
dino_pre2016,STX_DOC_000040,2014.0,cross_taxa,high_confidence_stx_biosynthesis,cyanobacteria,CYANO_TAXON,Comparative Transcriptome Analysis of a Toxin-Producing Dinoflagellate Alexandrium catenella and Its Non-Toxic Mutant,cyanobacteria,cyanobacteria,dictionary_entity
dino_pre2016,STX_DOC_000040,2014.0,cross_taxa,high_confidence_stx_biosynthesis,cyanobacterial,CYANO_TAXON,Comparative Transcriptome Analysis of a Toxin-Producing Dinoflagellate Alexandrium catenella and Its Non-Toxic Mutant,cyanobacterial,cyanobacterial,dictionary_entity
dino_pre2016,STX_DOC_000040,2014.0,cross_taxa,high_confidence_stx_biosynthesis,light,ENV_FACTOR,Comparative Transcriptome Analysis of a Toxin-Producing Dinoflagellate Alexandrium catenella and Its Non-Toxic Mutant,light,light,dictionary_entity
dino_pre2016,STX_DOC_000040,2014.0,cross_taxa,high_confidence_stx_biosynthesis,biosynthesis,BIOLOGICAL_PROCESS,Comparative Transcriptome Analysis of a Toxin-Producing Dinoflagellate Alexandrium catenella and Its Non-Toxic Mutant,biosynthesis,biosynthesis,dictionary_entity
dino_pre2016,STX_DOC_000040,2014.0,cross_taxa,high_confidence_stx_biosynthesis,toxin_biosynthesis,BIOLOGICAL_PROCESS,Comparative Transcriptome Analysis of a Toxin-Producing Dinoflagellate Alexandrium catenella and Its Non-Toxic Mutant,toxin biosynthesis,toxin_biosynthesis,dictionary_entity
dino_pre2016,STX_DOC_000040,2014.0,cross_taxa,high_confidence_stx_biosynthesis,expression,BIOLOGICAL_PROCESS,Comparative Transcriptome Analysis of a Toxin-Producing Dinoflagellate Alexandrium catenella and Its Non-Toxic Mutant,expression,expression,dictionary_entity
dino_pre2016,STX_DOC_000040,2014.0,cross_taxa,high_confidence_stx_biosynthesis,transcriptome,BIOLOGICAL_PROCESS,Comparative Transcriptome Analysis of a Toxin-Producing Dinoflagellate Alexandrium catenella and Its Non-Toxic Mutant,transcriptome,transcriptome,dictionary_entity
dino_pre2016,STX_DOC_000045,2011.0,dinoflagellate,dinoflagellate_stx,saxitoxin,TOXIN,Determination of toxicity equivalent factors for paralytic shellfish toxins by electrophysiological measurements in cultured neurons.,saxitoxin,saxitoxin,dictionary_entity
dino_pre2016,STX_DOC_000045,2011.0,dinoflagellate,dinoflagellate_stx,neosaxitoxin,TOXIN,Determination of toxicity equivalent factors for paralytic shellfish toxins by electrophysiological measurements in cultured neurons.,neosaxitoxin,neosaxitoxin,dictionary_entity
dino_pre2016,STX_DOC_000045,2011.0,dinoflagellate,dinoflagellate_stx,gonyautoxin,TOXIN,Determination of toxicity equivalent factors for paralytic shellfish toxins by electrophysiological measurements in cultured neurons.,gonyautoxin,gonyautoxin,dictionary_entity
dino_pre2016,STX_DOC_000045,2011.0,dinoflagellate,dinoflagellate_stx,paralytic_shellfish_toxins,TOXIN,Determination of toxicity equivalent factors for paralytic shellfish toxins by electrophysiological measurements in cultured neurons.,paralytic shellfish toxins,paralytic_shellfish_toxins,dictionary_entity
dino_pre2016,STX_DOC_000045,2011.0,dinoflagellate,dinoflagellate_stx,paralytic_shellfish_poisoning,TOXIN,Determination of toxicity equivalent factors for paralytic shellfish toxins by electrophysiological measurements in cultured neurons.,paralytic shellfish poisoning,paralytic_shellfish_poisoning,dictionary_entity
dino_pre2016,STX_DOC_000045,2011.0,dinoflagellate,dinoflagellate_stx,dinoflagellates,DINO_TAXON,Determination of toxicity equivalent factors for paralytic shellfish toxins by electrophysiological measurements in cultured neurons.,dinoflagellates,dinoflagellates,dictionary_entity
dino_pre2016,STX_DOC_000045,2011.0,dinoflagellate,dinoflagellate_stx,toxicity,BIOLOGICAL_PROCESS,Determination of toxicity equivalent factors for paralytic shellfish toxins by electrophysiological measurements in cultured neurons.,toxicity,toxicity,dictionary_entity
dino_pre2016,STX_DOC_000050,2015.0,dinoflagellate,high_confidence_stx_biosynthesis,saxitoxin,TOXIN,High Specificity of a Quantitative PCR Assay Targeting a Saxitoxin Gene for Monitoring Toxic Algae Associated with Paralytic Shellfish Toxins in the Yellow Sea.,saxitoxin,saxitoxin,dictionary_entity
dino_pre2016,STX_DOC_000050,2015.0,dinoflagellate,high_confidence_stx_biosynthesis,paralytic_shellfish_toxins,TOXIN,High Specificity of a Quantitative PCR Assay Targeting a Saxitoxin Gene for Monitoring Toxic Algae Associated with Paralytic Shellfish Toxins in the Yellow Sea.,paralytic shellfish toxins,paralytic_shellfish_toxins,dictionary_entity
dino_pre2016,STX_DOC_000050,2015.0,dinoflagellate,high_confidence_stx_biosynthesis,sxta,SXT_GENE,High Specificity of a Quantitative PCR Assay Targeting a Saxitoxin Gene for Monitoring Toxic Algae Associated with Paralytic Shellfish Toxins in the Yellow Sea.,sxta,sxta,dictionary_entity
dino_pre2016,STX_DOC_000050,2015.0,dinoflagellate,high_confidence_stx_biosynthesis,sxt_genes,SXT_GENE,High Specificity of a Quantitative PCR Assay Targeting a Saxitoxin Gene for Monitoring Toxic Algae Associated with Paralytic Shellfish Toxins in the Yellow Sea.,sxt gene,sxt_genes,dictionary_entity
dino_pre2016,STX_DOC_000050,2015.0,dinoflagellate,high_confidence_stx_biosynthesis,alexandrium,DINO_TAXON,High Specificity of a Quantitative PCR Assay Targeting a Saxitoxin Gene for Monitoring Toxic Algae Associated with Paralytic Shellfish Toxins in the Yellow Sea.,alexandrium,alexandrium,dictionary_entity
dino_pre2016,STX_DOC_000050,2015.0,dinoflagellate,high_confidence_stx_biosynthesis,alexandrium_tamarense,DINO_TAXON,High Specificity of a Quantitative PCR Assay Targeting a Saxitoxin Gene for Monitoring Toxic Algae Associated with Paralytic Shellfish Toxins in the Yellow Sea.,alexandrium tamarense,alexandrium_tamarense,dictionary_entity
dino_pre2016,STX_DOC_000050,2015.0,dinoflagellate,high_confidence_stx_biosynthesis,biosynthesis,BIOLOGICAL_PROCESS,High Specificity of a Quantitative PCR Assay Targeting a Saxitoxin Gene for Monitoring Toxic Algae Associated with Paralytic Shellfish Toxins in the Yellow Sea.,biosynthesis,biosynthesis,dictionary_entity
dino_pre2016,STX_DOC_000050,2015.0,dinoflagellate,high_confidence_stx_biosynthesis,toxicity,BIOLOGICAL_PROCESS,High Specificity of a Quantitative PCR Assay Targeting a Saxitoxin Gene for Monitoring Toxic Algae Associated with Paralytic Shellfish Toxins in the Yellow Sea.,toxicity,toxicity,dictionary_entity
dino_pre2016,STX_DOC_000051,2014.0,cross_taxa,dinoflagellate_stx,saxitoxin,TOXIN,Removal of paralytic shellfish toxins by probiotic lactic acid bacteria.,saxitoxin,saxitoxin,dictionary_entity
dino_pre2016,STX_DOC_000051,2014.0,cross_taxa,dinoflagellate_stx,neosaxitoxin,TOXIN,Removal of paralytic shellfish toxins by probiotic lactic acid bacteria.,neosaxitoxin,neosaxitoxin,dictionary_entity
dino_pre2016,STX_DOC_000051,2014.0,cross_taxa,dinoflagellate_stx,paralytic_shellfish_toxins,TOXIN,Removal of paralytic shellfish toxins by probiotic lactic acid bacteria.,paralytic shellfish toxins,paralytic_shellfish_toxins,dictionary_entity
dino_pre2016,STX_DOC_000051,2014.0,cross_taxa,dinoflagellate_stx,dinoflagellates,DINO_TAXON,Removal of paralytic shellfish toxins by probiotic lactic acid bacteria.,dinoflagellates,dinoflagellates,dictionary_entity
dino_pre2016,STX_DOC_000051,2014.0,cross_taxa,dinoflagellate_stx,cyanobacteria,CYANO_TAXON,Removal of paralytic shellfish toxins by probiotic lactic acid bacteria.,cyanobacteria,cyanobacteria,dictionary_entity
dino_pre2016,STX_DOC_000051,2014.0,cross_taxa,dinoflagellate_stx,hplc,DETECTION_METHOD,Removal of paralytic shellfish toxins by probiotic lactic acid bacteria.,hplc,hplc,dictionary_entity
dino_pre2016,STX_DOC_000052,2013.0,cross_taxa,high_confidence_stx_biosynthesis,saxitoxin,TOXIN,"Evolutionary acquisition and loss of saxitoxin biosynthesis in dinoflagellates: the second ""core"" gene, sxtG.",saxitoxin,saxitoxin,dictionary_entity
dino_pre2016,STX_DOC_000052,2013.0,cross_taxa,high_confidence_stx_biosynthesis,sxta,SXT_GENE,"Evolutionary acquisition and loss of saxitoxin biosynthesis in dinoflagellates: the second ""core"" gene, sxtG.",sxta,sxta,dictionary_entity
dino_pre2016,STX_DOC_000052,2013.0,cross_taxa,high_confidence_stx_biosynthesis,sxtg,SXT_GENE,"Evolutionary acquisition and loss of saxitoxin biosynthesis in dinoflagellates: the second ""core"" gene, sxtG.",sxtg,sxtg,dictionary_entity
dino_pre2016,STX_DOC_000052,2013.0,cross_taxa,high_confidence_stx_biosynthesis,dinoflagellate,DINO_TAXON,"Evolutionary acquisition and loss of saxitoxin biosynthesis in dinoflagellates: the second ""core"" gene, sxtG.",dinoflagellate,dinoflagellate,dictionary_entity
dino_pre2016,STX_DOC_000052,2013.0,cross_taxa,high_confidence_stx_biosynthesis,dinoflagellates,DINO_TAXON,"Evolutionary acquisition and loss of saxitoxin biosynthesis in dinoflagellates: the second ""core"" gene, sxtG.",dinoflagellates,dinoflagellates,dictionary_entity
dino_pre2016,STX_DOC_000052,2013.0,cross_taxa,high_confidence_stx_biosynthesis,alexandrium,DINO_TAXON,"Evolutionary acquisition and loss of saxitoxin biosynthesis in dinoflagellates: the second ""core"" gene, sxtG.",alexandrium,alexandrium,dictionary_entity
dino_pre2016,STX_DOC_000052,2013.0,cross_taxa,high_confidence_stx_biosynthesis,alexandrium_minutum,DINO_TAXON,"Evolutionary acquisition and loss of saxitoxin biosynthesis in dinoflagellates: the second ""core"" gene, sxtG.",alexandrium minutum,alexandrium_minutum,dictionary_entity
dino_pre2016,STX_DOC_000052,2013.0,cross_taxa,high_confidence_stx_biosynthesis,alexandrium_fundyense,DINO_TAXON,"Evolutionary acquisition and loss of saxitoxin biosynthesis in dinoflagellates: the second ""core"" gene, sxtG.",alexandrium fundyense,alexandrium_fundyense,dictionary_entity
dino_pre2016,STX_DOC_000052,2013.0,cross_taxa,high_confidence_stx_biosynthesis,gymnodinium,DINO_TAXON,"Evolutionary acquisition and loss of saxitoxin biosynthesis in dinoflagellates: the second ""core"" gene, sxtG.",gymnodinium,gymnodinium,dictionary_entity
dino_pre2016,STX_DOC_000052,2013.0,cross_taxa,high_confidence_stx_biosynthesis,gymnodinium_catenatum,DINO_TAXON,"Evolutionary acquisition and loss of saxitoxin biosynthesis in dinoflagellates: the second ""core"" gene, sxtG.",gymnodinium catenatum,gymnodinium_catenatum,dictionary_entity
dino_pre2016,STX_DOC_000052,2013.0,cross_taxa,high_confidence_stx_biosynthesis,cyanobacteria,CYANO_TAXON,"Evolutionary acquisition and loss of saxitoxin biosynthesis in dinoflagellates: the second ""core"" gene, sxtG.",cyanobacteria,cyanobacteria,dictionary_entity
dino_pre2016,STX_DOC_000052,2013.0,cross_taxa,high_confidence_stx_biosynthesis,biosynthesis,BIOLOGICAL_PROCESS,"Evolutionary acquisition and loss of saxitoxin biosynthesis in dinoflagellates: the second ""core"" gene, sxtG.",biosynthesis,biosynthesis,dictionary_entity
dino_pre2016,STX_DOC_000052,2013.0,cross_taxa,high_confidence_stx_biosynthesis,saxitoxin_biosynthesis,BIOLOGICAL_PROCESS,"Evolutionary acquisition and loss of saxitoxin biosynthesis in dinoflagellates: the second ""core"" gene, sxtG.",saxitoxin biosynthesis,saxitoxin_biosynthesis,dictionary_entity
dino_pre2016,STX_DOC_000052,2013.0,cross_taxa,high_confidence_stx_biosynthesis,phylogenetic,BIOLOGICAL_PROCESS,"Evolutionary acquisition and loss of saxitoxin biosynthesis in dinoflagellates: the second ""core"" gene, sxtG.",phylogenetic,phylogenetic,dictionary_entity
dino_pre2016,STX_DOC_000052,2013.0,cross_taxa,high_confidence_stx_biosynthesis,horizontal_gene_transfer,BIOLOGICAL_PROCESS,"Evolutionary acquisition and loss of saxitoxin biosynthesis in dinoflagellates: the second ""core"" gene, sxtG.",horizontal gene transfer,horizontal_gene_transfer,dictionary_entity
