source,source_type,relation,target,target_type,weight,support_documents,first_year,last_year,dataset
bloom,ENV_FACTOR,semantic_cooccurrence,lc_ms,DETECTION_METHOD,4,STX_DOC_000290;STX_DOC_000292;STX_DOC_000913;STX_DOC_001720,2006.0,2022.0,dino_all
bloom,ENV_FACTOR,semantic_cooccurrence,lc_ms_ms,DETECTION_METHOD,2,STX_DOC_000913;STX_DOC_001720,2020.0,2022.0,dino_all
bloom,ENV_FACTOR,semantic_cooccurrence,mass_spectrometry,DETECTION_METHOD,9,STX_DOC_000157;STX_DOC_000159;STX_DOC_000290;STX_DOC_000292;STX_DOC_000309;STX_DOC_000367;STX_DOC_000658;STX_DOC_000738;STX_DOC_000913,2006.0,2022.0,dino_all
bloom,ENV_FACTOR,semantic_cooccurrence,mouse_bioassay,DETECTION_METHOD,10,STX_DOC_000250;STX_DOC_000290;STX_DOC_000292;STX_DOC_000304;STX_DOC_000581;STX_DOC_000765;STX_DOC_000776;STX_DOC_000848;STX_DOC_001203;STX_DOC_001401,1982.0,2024.0,dino_all
bloom,ENV_FACTOR,semantic_cooccurrence,nitrogen_limitation,ENV_FACTOR,1,STX_DOC_000561,2015.0,2015.0,dino_all
bloom,ENV_FACTOR,semantic_cooccurrence,nutrient_limitation,ENV_FACTOR,1,STX_DOC_000544,2020.0,2020.0,dino_all
bloom,ENV_FACTOR,semantic_cooccurrence,toxin_profiling,DETECTION_METHOD,1,STX_DOC_000358,2023.0,2023.0,dino_all
centrodinium,DINO_TAXON,semantic_cooccurrence,bloom,ENV_FACTOR,1,STX_DOC_000064,2026.0,2026.0,dino_all
centrodinium,DINO_TAXON,semantic_cooccurrence,centrodinium_punctatum,DINO_TAXON,2,STX_DOC_000064;STX_DOC_000135,2020.0,2026.0,dino_all
centrodinium,DINO_TAXON,semantic_cooccurrence,harmful_algal_bloom,ENV_FACTOR,1,STX_DOC_000064,2026.0,2026.0,dino_all
centrodinium,DINO_TAXON,semantic_cooccurrence,hplc,DETECTION_METHOD,1,STX_DOC_000064,2026.0,2026.0,dino_all
centrodinium,DINO_TAXON,semantic_cooccurrence,mass_spectrometry,DETECTION_METHOD,1,STX_DOC_000135,2020.0,2020.0,dino_all
centrodinium,DINO_TAXON,taxon_associated_with_process,biosynthesis,BIOLOGICAL_PROCESS,1,STX_DOC_000064,2026.0,2026.0,dino_all
centrodinium,DINO_TAXON,taxon_associated_with_process,expression,BIOLOGICAL_PROCESS,1,STX_DOC_000064,2026.0,2026.0,dino_all
centrodinium,DINO_TAXON,taxon_associated_with_process,gene_expression,BIOLOGICAL_PROCESS,1,STX_DOC_000064,2026.0,2026.0,dino_all
centrodinium,DINO_TAXON,taxon_associated_with_process,phylogenetic,BIOLOGICAL_PROCESS,1,STX_DOC_000135,2020.0,2020.0,dino_all
centrodinium,DINO_TAXON,taxon_associated_with_process,toxicity,BIOLOGICAL_PROCESS,2,STX_DOC_000064;STX_DOC_000135,2020.0,2026.0,dino_all
centrodinium,DINO_TAXON,taxon_associated_with_process,toxin_production,BIOLOGICAL_PROCESS,1,STX_DOC_000135,2020.0,2020.0,dino_all
centrodinium_punctatum,DINO_TAXON,semantic_cooccurrence,bloom,ENV_FACTOR,1,STX_DOC_000064,2026.0,2026.0,dino_all
centrodinium_punctatum,DINO_TAXON,semantic_cooccurrence,harmful_algal_bloom,ENV_FACTOR,1,STX_DOC_000064,2026.0,2026.0,dino_all
centrodinium_punctatum,DINO_TAXON,semantic_cooccurrence,hplc,DETECTION_METHOD,1,STX_DOC_000064,2026.0,2026.0,dino_all
centrodinium_punctatum,DINO_TAXON,semantic_cooccurrence,mass_spectrometry,DETECTION_METHOD,1,STX_DOC_000135,2020.0,2020.0,dino_all
centrodinium_punctatum,DINO_TAXON,taxon_associated_with_process,biosynthesis,BIOLOGICAL_PROCESS,1,STX_DOC_000064,2026.0,2026.0,dino_all
centrodinium_punctatum,DINO_TAXON,taxon_associated_with_process,expression,BIOLOGICAL_PROCESS,1,STX_DOC_000064,2026.0,2026.0,dino_all
centrodinium_punctatum,DINO_TAXON,taxon_associated_with_process,gene_expression,BIOLOGICAL_PROCESS,1,STX_DOC_000064,2026.0,2026.0,dino_all
centrodinium_punctatum,DINO_TAXON,taxon_associated_with_process,phylogenetic,BIOLOGICAL_PROCESS,1,STX_DOC_000135,2020.0,2020.0,dino_all
centrodinium_punctatum,DINO_TAXON,taxon_associated_with_process,toxicity,BIOLOGICAL_PROCESS,2,STX_DOC_000064;STX_DOC_000135,2020.0,2026.0,dino_all
centrodinium_punctatum,DINO_TAXON,taxon_associated_with_process,toxin_production,BIOLOGICAL_PROCESS,1,STX_DOC_000135,2020.0,2020.0,dino_all
climate,ENV_FACTOR,environment_associated_with_process,biosynthesis,BIOLOGICAL_PROCESS,4,STX_DOC_000006;STX_DOC_000305;STX_DOC_000415;STX_DOC_000616,2015.0,2024.0,dino_all
climate,ENV_FACTOR,environment_associated_with_process,harmful_algal_bloom,BIOLOGICAL_PROCESS,4,STX_DOC_000307;STX_DOC_000362;STX_DOC_000814;STX_DOC_001721,2020.0,2022.0,dino_all
climate,ENV_FACTOR,environment_associated_with_process,phylogenetic,BIOLOGICAL_PROCESS,1,STX_DOC_000305,2024.0,2024.0,dino_all
climate,ENV_FACTOR,environment_associated_with_process,regulation,BIOLOGICAL_PROCESS,1,STX_DOC_000362,2021.0,2021.0,dino_all
climate,ENV_FACTOR,environment_associated_with_process,saxitoxin_biosynthesis,BIOLOGICAL_PROCESS,1,STX_DOC_000305,2024.0,2024.0,dino_all
climate,ENV_FACTOR,environment_associated_with_process,toxicity,BIOLOGICAL_PROCESS,11,STX_DOC_000111;STX_DOC_000282;STX_DOC_000487;STX_DOC_000558;STX_DOC_000561;STX_DOC_000616;STX_DOC_000765;STX_DOC_000937;STX_DOC_001129;STX_DOC_001248;STX_DOC_001731,1998.0,2023.0,dino_all
climate,ENV_FACTOR,environment_associated_with_process,toxin_biosynthesis,BIOLOGICAL_PROCESS,2,STX_DOC_000006;STX_DOC_000616,2015.0,2023.0,dino_all
climate,ENV_FACTOR,environment_associated_with_process,toxin_production,BIOLOGICAL_PROCESS,2,STX_DOC_000006;STX_DOC_000415,2015.0,2020.0,dino_all
climate,ENV_FACTOR,semantic_cooccurrence,bloom,ENV_FACTOR,13,STX_DOC_000006;STX_DOC_000282;STX_DOC_000307;STX_DOC_000362;STX_DOC_000487;STX_DOC_000511;STX_DOC_000536;STX_DOC_000558;STX_DOC_000561;STX_DOC_000639;STX_DOC_000765;STX_DOC_001248;STX_DOC_001721,1998.0,2022.0,dino_all
climate,ENV_FACTOR,semantic_cooccurrence,climate_change,ENV_FACTOR,2,STX_DOC_000362;STX_DOC_000899,2021.0,2022.0,dino_all
climate,ENV_FACTOR,semantic_cooccurrence,harmful_algal_bloom,ENV_FACTOR,2,STX_DOC_000362;STX_DOC_001721,2021.0,2022.0,dino_all
climate,ENV_FACTOR,semantic_cooccurrence,liquid_chromatography,DETECTION_METHOD,1,STX_DOC_001731,2016.0,2016.0,dino_all
climate,ENV_FACTOR,semantic_cooccurrence,mouse_bioassay,DETECTION_METHOD,1,STX_DOC_000765,1998.0,1998.0,dino_all
climate,ENV_FACTOR,semantic_cooccurrence,nitrogen_limitation,ENV_FACTOR,1,STX_DOC_000561,2015.0,2015.0,dino_all
climate,ENV_FACTOR,semantic_cooccurrence,oxidative_stress,ENV_FACTOR,1,STX_DOC_000173,2020.0,2020.0,dino_all
cyanobacteria,CYANO_TAXON,semantic_cooccurrence,anabaena,CYANO_TAXON,12,STX_DOC_000009;STX_DOC_000044;STX_DOC_000061;STX_DOC_000071;STX_DOC_000072;STX_DOC_000082;STX_DOC_000124;STX_DOC_000163;STX_DOC_000280;STX_DOC_000325;STX_DOC_000348;STX_DOC_000546,1996.0,2023.0,dino_all
cyanobacteria,CYANO_TAXON,semantic_cooccurrence,aphanizomenon,CYANO_TAXON,5,STX_DOC_000009;STX_DOC_000044;STX_DOC_000061;STX_DOC_000071;STX_DOC_000090,2009.0,2023.0,dino_all
cyanobacteria,CYANO_TAXON,semantic_cooccurrence,bloom,ENV_FACTOR,20,STX_DOC_000006;STX_DOC_000019;STX_DOC_000026;STX_DOC_000033;STX_DOC_000071;STX_DOC_000076;STX_DOC_000256;STX_DOC_000307;STX_DOC_000362;STX_DOC_000374;STX_DOC_000435;STX_DOC_000460;STX_DOC_000544;STX_DOC_000579;STX_DOC_000580;STX_DOC_000788;STX_DOC_000792;STX_DOC_000795;STX_DOC_000807;STX_DOC_000833,2008.0,2025.0,dino_all
cyanobacteria,CYANO_TAXON,semantic_cooccurrence,climate,ENV_FACTOR,5,STX_DOC_000006;STX_DOC_000305;STX_DOC_000307;STX_DOC_000362;STX_DOC_000817,2015.0,2024.0,dino_all
cyanobacteria,CYANO_TAXON,semantic_cooccurrence,climate_change,ENV_FACTOR,1,STX_DOC_000362,2021.0,2021.0,dino_all
cyanobacteria,CYANO_TAXON,semantic_cooccurrence,cyanobacterial,CYANO_TAXON,25,STX_DOC_000006;STX_DOC_000009;STX_DOC_000022;STX_DOC_000040;STX_DOC_000068;STX_DOC_000071;STX_DOC_000072;STX_DOC_000090;STX_DOC_000131;STX_DOC_000182;STX_DOC_000186;STX_DOC_000208;STX_DOC_000229;STX_DOC_000256;STX_DOC_000305;STX_DOC_000325;STX_DOC_000348;STX_DOC_000379;STX_DOC_000385;STX_DOC_000416;STX_DOC_000477;STX_DOC_000552;STX_DOC_000700;STX_DOC_000817;STX_DOC_000920,1996.0,2025.0,dino_all
cyanobacteria,CYANO_TAXON,semantic_cooccurrence,cyanobacterium,CYANO_TAXON,12,STX_DOC_000007;STX_DOC_000037;STX_DOC_000072;STX_DOC_000082;STX_DOC_000104;STX_DOC_000163;STX_DOC_000166;STX_DOC_000185;STX_DOC_000256;STX_DOC_000305;STX_DOC_000323;STX_DOC_000546,2003.0,2025.0,dino_all
cyanobacteria,CYANO_TAXON,semantic_cooccurrence,cylindrospermopsis,CYANO_TAXON,9,STX_DOC_000007;STX_DOC_000009;STX_DOC_000071;STX_DOC_000072;STX_DOC_000076;STX_DOC_000124;STX_DOC_000473;STX_DOC_000490;STX_DOC_000491,2009.0,2022.0,dino_all
cyanobacteria,CYANO_TAXON,semantic_cooccurrence,dolichospermum,CYANO_TAXON,3,STX_DOC_000037;STX_DOC_000104;STX_DOC_000792,2022.0,2024.0,dino_all
cyanobacteria,CYANO_TAXON,semantic_cooccurrence,harmful_algal_bloom,ENV_FACTOR,5,STX_DOC_000033;STX_DOC_000076;STX_DOC_000256;STX_DOC_000362;STX_DOC_000788,2021.0,2025.0,dino_all
cyanobacteria,CYANO_TAXON,semantic_cooccurrence,hplc,DETECTION_METHOD,11,STX_DOC_000051;STX_DOC_000071;STX_DOC_000080;STX_DOC_000166;STX_DOC_000192;STX_DOC_000230;STX_DOC_000273;STX_DOC_000280;STX_DOC_000348;STX_DOC_000467;STX_DOC_000778,1996.0,2026.0,dino_all
cyanobacteria,CYANO_TAXON,semantic_cooccurrence,lc_ms,DETECTION_METHOD,9,STX_DOC_000007;STX_DOC_000104;STX_DOC_000271;STX_DOC_000280;STX_DOC_000546;STX_DOC_000611;STX_DOC_000622;STX_DOC_000778;STX_DOC_000925,2013.0,2026.0,dino_all
cyanobacteria,CYANO_TAXON,semantic_cooccurrence,lc_ms_ms,DETECTION_METHOD,5,STX_DOC_000007;STX_DOC_000104;STX_DOC_000271;STX_DOC_000280;STX_DOC_000778,2013.0,2026.0,dino_all
cyanobacteria,CYANO_TAXON,semantic_cooccurrence,light,ENV_FACTOR,4,STX_DOC_000040;STX_DOC_000229;STX_DOC_000374;STX_DOC_000435,2009.0,2022.0,dino_all
cyanobacteria,CYANO_TAXON,semantic_cooccurrence,liquid_chromatography,DETECTION_METHOD,1,STX_DOC_000271,2017.0,2017.0,dino_all
cyanobacteria,CYANO_TAXON,semantic_cooccurrence,lyngbya,CYANO_TAXON,3,STX_DOC_000009;STX_DOC_000071;STX_DOC_000166,2010.0,2012.0,dino_all
cyanobacteria,CYANO_TAXON,semantic_cooccurrence,mass_spectrometry,DETECTION_METHOD,10,STX_DOC_000007;STX_DOC_000166;STX_DOC_000230;STX_DOC_000271;STX_DOC_000273;STX_DOC_000322;STX_DOC_000348;STX_DOC_000611;STX_DOC_000622;STX_DOC_000778,1996.0,2026.0,dino_all
cyanobacteria,CYANO_TAXON,semantic_cooccurrence,mouse_bioassay,DETECTION_METHOD,1,STX_DOC_001737,2010.0,2010.0,dino_all
cyanobacteria,CYANO_TAXON,semantic_cooccurrence,nitrate,ENV_FACTOR,5,STX_DOC_000012;STX_DOC_000019;STX_DOC_000033;STX_DOC_000473;STX_DOC_000856,2006.0,2023.0,dino_all
cyanobacteria,CYANO_TAXON,semantic_cooccurrence,nitrogen,ENV_FACTOR,6,STX_DOC_000012;STX_DOC_000019;STX_DOC_000113;STX_DOC_000544;STX_DOC_000856;STX_DOC_001735,2006.0,2020.0,dino_all
cyanobacteria,CYANO_TAXON,semantic_cooccurrence,nitrogen_limitation,ENV_FACTOR,1,STX_DOC_000113,2015.0,2015.0,dino_all
cyanobacteria,CYANO_TAXON,semantic_cooccurrence,nutrient,ENV_FACTOR,11,STX_DOC_000006;STX_DOC_000019;STX_DOC_000113;STX_DOC_000226;STX_DOC_000231;STX_DOC_000305;STX_DOC_000374;STX_DOC_000435;STX_DOC_000544;STX_DOC_000792;STX_DOC_000795,2009.0,2024.0,dino_all
cyanobacteria,CYANO_TAXON,semantic_cooccurrence,nutrient_limitation,ENV_FACTOR,1,STX_DOC_000544,2020.0,2020.0,dino_all
cyanobacteria,CYANO_TAXON,semantic_cooccurrence,nutrients,ENV_FACTOR,5,STX_DOC_000019;STX_DOC_000473;STX_DOC_000544;STX_DOC_000792;STX_DOC_000795,2017.0,2023.0,dino_all
cyanobacteria,CYANO_TAXON,semantic_cooccurrence,phosphate,ENV_FACTOR,2,STX_DOC_000019;STX_DOC_000409,2017.0,2023.0,dino_all
cyanobacteria,CYANO_TAXON,semantic_cooccurrence,phosphorus,ENV_FACTOR,5,STX_DOC_000012;STX_DOC_000019;STX_DOC_000113;STX_DOC_000544;STX_DOC_000795,2015.0,2023.0,dino_all
cyanobacteria,CYANO_TAXON,semantic_cooccurrence,planktothrix,CYANO_TAXON,1,STX_DOC_000009,2010.0,2010.0,dino_all
cyanobacteria,CYANO_TAXON,semantic_cooccurrence,salinity,ENV_FACTOR,1,STX_DOC_000856,2006.0,2006.0,dino_all
cyanobacteria,CYANO_TAXON,semantic_cooccurrence,scytonema,CYANO_TAXON,2,STX_DOC_000042;STX_DOC_000323,2011.0,2018.0,dino_all
cyanobacteria,CYANO_TAXON,semantic_cooccurrence,temperature,ENV_FACTOR,4,STX_DOC_000033;STX_DOC_000090;STX_DOC_000362;STX_DOC_000374,2016.0,2023.0,dino_all
cyanobacteria,CYANO_TAXON,semantic_cooccurrence,warming,ENV_FACTOR,1,STX_DOC_000231,2021.0,2021.0,dino_all
cyanobacteria,CYANO_TAXON,taxon_associated_with_process,biosynthesis,BIOLOGICAL_PROCESS,48,STX_DOC_000001;STX_DOC_000002;STX_DOC_000004;STX_DOC_000006;STX_DOC_000012;STX_DOC_000014;STX_DOC_000019;STX_DOC_000022;STX_DOC_000026;STX_DOC_000033;STX_DOC_000034;STX_DOC_000037;STX_DOC_000040;STX_DOC_000042;STX_DOC_000044;STX_DOC_000052;STX_DOC_000061;STX_DOC_000070;STX_DOC_000071;STX_DOC_000072;STX_DOC_000076;STX_DOC_000090;STX_DOC_000113;STX_DOC_000121;STX_DOC_000124;STX_DOC_000131;STX_DOC_000178;STX_DOC_000182;STX_DOC_000208;STX_DOC_000226;STX_DOC_000229;STX_DOC_000230;STX_DOC_000237;STX_DOC_000242;STX_DOC_000257;STX_DOC_000273;STX_DOC_000275;STX_DOC_000305;STX_DOC_000322;STX_DOC_000379;STX_DOC_000409;STX_DOC_000416;STX_DOC_000425;STX_DOC_000477;STX_DOC_000546;STX_DOC_000577;STX_DOC_001071;STX_DOC_001735,2008.0,2026.0,dino_all
cyanobacteria,CYANO_TAXON,taxon_associated_with_process,differential_expression,BIOLOGICAL_PROCESS,1,STX_DOC_000364,2020.0,2020.0,dino_all
cyanobacteria,CYANO_TAXON,taxon_associated_with_process,evolution,BIOLOGICAL_PROCESS,10,STX_DOC_000004;STX_DOC_000061;STX_DOC_000068;STX_DOC_000121;STX_DOC_000182;STX_DOC_000325;STX_DOC_000379;STX_DOC_000409;STX_DOC_001071;STX_DOC_001735,2009.0,2026.0,dino_all
cyanobacteria,CYANO_TAXON,taxon_associated_with_process,expression,BIOLOGICAL_PROCESS,24,STX_DOC_000001;STX_DOC_000002;STX_DOC_000004;STX_DOC_000007;STX_DOC_000012;STX_DOC_000019;STX_DOC_000026;STX_DOC_000040;STX_DOC_000072;STX_DOC_000077;STX_DOC_000090;STX_DOC_000113;STX_DOC_000124;STX_DOC_000230;STX_DOC_000325;STX_DOC_000364;STX_DOC_000385;STX_DOC_000435;STX_DOC_000460;STX_DOC_000552;STX_DOC_000609;STX_DOC_000833;STX_DOC_001284;STX_DOC_001300,2009.0,2025.0,dino_all
cyanobacteria,CYANO_TAXON,taxon_associated_with_process,gene_expression,BIOLOGICAL_PROCESS,8,STX_DOC_000002;STX_DOC_000004;STX_DOC_000325;STX_DOC_000364;STX_DOC_000385;STX_DOC_000435;STX_DOC_000552;STX_DOC_000609,2009.0,2025.0,dino_all
cyanobacteria,CYANO_TAXON,taxon_associated_with_process,gene_loss,BIOLOGICAL_PROCESS,1,STX_DOC_001735,2011.0,2011.0,dino_all
cyanobacteria,CYANO_TAXON,taxon_associated_with_process,harmful_algal_bloom,BIOLOGICAL_PROCESS,9,STX_DOC_000231;STX_DOC_000256;STX_DOC_000307;STX_DOC_000362;STX_DOC_000598;STX_DOC_000788;STX_DOC_000795;STX_DOC_000807;STX_DOC_000919,1995.0,2025.0,dino_all
cyanobacteria,CYANO_TAXON,taxon_associated_with_process,horizontal_gene_transfer,BIOLOGICAL_PROCESS,10,STX_DOC_000001;STX_DOC_000004;STX_DOC_000052;STX_DOC_000061;STX_DOC_000178;STX_DOC_000237;STX_DOC_000256;STX_DOC_000379;STX_DOC_000577;STX_DOC_001735,2008.0,2025.0,dino_all
cyanobacteria,CYANO_TAXON,taxon_associated_with_process,phylogenetic,BIOLOGICAL_PROCESS,17,STX_DOC_000001;STX_DOC_000002;STX_DOC_000014;STX_DOC_000022;STX_DOC_000034;STX_DOC_000052;STX_DOC_000061;STX_DOC_000131;STX_DOC_000178;STX_DOC_000237;STX_DOC_000256;STX_DOC_000305;STX_DOC_000323;STX_DOC_000325;STX_DOC_000490;STX_DOC_000491;STX_DOC_000577,2008.0,2026.0,dino_all
cyanobacteria,CYANO_TAXON,taxon_associated_with_process,phylogeny,BIOLOGICAL_PROCESS,4,STX_DOC_000001;STX_DOC_000022;STX_DOC_000061;STX_DOC_000577,2008.0,2024.0,dino_all
cyanobacteria,CYANO_TAXON,taxon_associated_with_process,regulation,BIOLOGICAL_PROCESS,12,STX_DOC_000019;STX_DOC_000090;STX_DOC_000121;STX_DOC_000182;STX_DOC_000275;STX_DOC_000325;STX_DOC_000362;STX_DOC_000385;STX_DOC_000425;STX_DOC_000435;STX_DOC_000544;STX_DOC_000609,2009.0,2026.0,dino_all
cyanobacteria,CYANO_TAXON,taxon_associated_with_process,saxitoxin_biosynthesis,BIOLOGICAL_PROCESS,18,STX_DOC_000001;STX_DOC_000002;STX_DOC_000022;STX_DOC_000026;STX_DOC_000034;STX_DOC_000037;STX_DOC_000042;STX_DOC_000044;STX_DOC_000052;STX_DOC_000070;STX_DOC_000072;STX_DOC_000076;STX_DOC_000131;STX_DOC_000305;STX_DOC_000379;STX_DOC_000409;STX_DOC_000416;STX_DOC_000577,2008.0,2025.0,dino_all
cyanobacteria,CYANO_TAXON,taxon_associated_with_process,toxicity,BIOLOGICAL_PROCESS,19,STX_DOC_000009;STX_DOC_000017;STX_DOC_000033;STX_DOC_000077;STX_DOC_000208;STX_DOC_000226;STX_DOC_000257;STX_DOC_000473;STX_DOC_000477;STX_DOC_000490;STX_DOC_000491;STX_DOC_000544;STX_DOC_000552;STX_DOC_000598;STX_DOC_000609;STX_DOC_000795;STX_DOC_000856;STX_DOC_001704;STX_DOC_001737,1995.0,2026.0,dino_all
cyanobacteria,CYANO_TAXON,taxon_associated_with_process,toxin_biosynthesis,BIOLOGICAL_PROCESS,14,STX_DOC_000006;STX_DOC_000014;STX_DOC_000034;STX_DOC_000040;STX_DOC_000042;STX_DOC_000061;STX_DOC_000076;STX_DOC_000113;STX_DOC_000121;STX_DOC_000178;STX_DOC_000182;STX_DOC_000237;STX_DOC_000242;STX_DOC_000322,2009.0,2026.0,dino_all
cyanobacteria,CYANO_TAXON,taxon_associated_with_process,toxin_production,BIOLOGICAL_PROCESS,10,STX_DOC_000004;STX_DOC_000006;STX_DOC_000012;STX_DOC_000019;STX_DOC_000076;STX_DOC_000077;STX_DOC_000166;STX_DOC_000185;STX_DOC_000256;STX_DOC_000385,2010.0,2025.0,dino_all
cyanobacteria,CYANO_TAXON,taxon_associated_with_process,transcription,BIOLOGICAL_PROCESS,2,STX_DOC_000124;STX_DOC_001123,2016.0,2022.0,dino_all
cyanobacteria,CYANO_TAXON,taxon_associated_with_process,transcriptome,BIOLOGICAL_PROCESS,10,STX_DOC_000001;STX_DOC_000002;STX_DOC_000014;STX_DOC_000033;STX_DOC_000040;STX_DOC_000068;STX_DOC_000186;STX_DOC_000242;STX_DOC_000416;STX_DOC_000435,2009.0,2026.0,dino_all
cyanobacteria,CYANO_TAXON,taxon_associated_with_process,transcriptomic,BIOLOGICAL_PROCESS,7,STX_DOC_000002;STX_DOC_000012;STX_DOC_000014;STX_DOC_000019;STX_DOC_000242;STX_DOC_000275;STX_DOC_000435,2009.0,2026.0,dino_all
cyanobacterial,CYANO_TAXON,semantic_cooccurrence,anabaena,CYANO_TAXON,6,STX_DOC_000009;STX_DOC_000071;STX_DOC_000072;STX_DOC_000325;STX_DOC_000348;STX_DOC_000769,1994.0,2010.0,dino_all
cyanobacterial,CYANO_TAXON,semantic_cooccurrence,aphanizomenon,CYANO_TAXON,3,STX_DOC_000009;STX_DOC_000071;STX_DOC_000090,2010.0,2019.0,dino_all
cyanobacterial,CYANO_TAXON,semantic_cooccurrence,bloom,ENV_FACTOR,5,STX_DOC_000006;STX_DOC_000071;STX_DOC_000256;STX_DOC_000277;STX_DOC_000769,1994.0,2025.0,dino_all
cyanobacterial,CYANO_TAXON,semantic_cooccurrence,chemical_analysis,DETECTION_METHOD,1,STX_DOC_000971,2000.0,2000.0,dino_all
cyanobacterial,CYANO_TAXON,semantic_cooccurrence,climate,ENV_FACTOR,3,STX_DOC_000006;STX_DOC_000305;STX_DOC_000817,2015.0,2024.0,dino_all
cyanobacterial,CYANO_TAXON,semantic_cooccurrence,cylindrospermopsis,CYANO_TAXON,3,STX_DOC_000009;STX_DOC_000071;STX_DOC_000072,2009.0,2010.0,dino_all
cyanobacterial,CYANO_TAXON,semantic_cooccurrence,harmful_algal_bloom,ENV_FACTOR,2,STX_DOC_000256;STX_DOC_000277,2014.0,2025.0,dino_all
cyanobacterial,CYANO_TAXON,semantic_cooccurrence,hplc,DETECTION_METHOD,4,STX_DOC_000071;STX_DOC_000116;STX_DOC_000348;STX_DOC_000769,1994.0,2010.0,dino_all
cyanobacterial,CYANO_TAXON,semantic_cooccurrence,light,ENV_FACTOR,2,STX_DOC_000040;STX_DOC_000229,2014.0,2022.0,dino_all
cyanobacterial,CYANO_TAXON,semantic_cooccurrence,lyngbya,CYANO_TAXON,2,STX_DOC_000009;STX_DOC_000071,2010.0,2010.0,dino_all
cyanobacterial,CYANO_TAXON,semantic_cooccurrence,mass_spectrometry,DETECTION_METHOD,1,STX_DOC_000348,1996.0,1996.0,dino_all
cyanobacterial,CYANO_TAXON,semantic_cooccurrence,mouse_bioassay,DETECTION_METHOD,1,STX_DOC_000971,2000.0,2000.0,dino_all
cyanobacterial,CYANO_TAXON,semantic_cooccurrence,nutrient,ENV_FACTOR,2,STX_DOC_000006;STX_DOC_000305,2015.0,2024.0,dino_all
cyanobacterial,CYANO_TAXON,semantic_cooccurrence,planktothrix,CYANO_TAXON,1,STX_DOC_000009,2010.0,2010.0,dino_all
cyanobacterial,CYANO_TAXON,semantic_cooccurrence,temperature,ENV_FACTOR,1,STX_DOC_000090,2019.0,2019.0,dino_all
cyanobacterial,CYANO_TAXON,taxon_associated_with_process,biosynthesis,BIOLOGICAL_PROCESS,15,STX_DOC_000006;STX_DOC_000022;STX_DOC_000040;STX_DOC_000071;STX_DOC_000072;STX_DOC_000090;STX_DOC_000131;STX_DOC_000182;STX_DOC_000208;STX_DOC_000229;STX_DOC_000305;STX_DOC_000379;STX_DOC_000416;STX_DOC_000477;STX_DOC_000971,2000.0,2024.0,dino_all
cyanobacterial,CYANO_TAXON,taxon_associated_with_process,evolution,BIOLOGICAL_PROCESS,4,STX_DOC_000068;STX_DOC_000182;STX_DOC_000325;STX_DOC_000379,2009.0,2016.0,dino_all
cyanobacterial,CYANO_TAXON,taxon_associated_with_process,expression,BIOLOGICAL_PROCESS,6,STX_DOC_000040;STX_DOC_000072;STX_DOC_000090;STX_DOC_000325;STX_DOC_000385;STX_DOC_000552,2009.0,2019.0,dino_all
cyanobacterial,CYANO_TAXON,taxon_associated_with_process,gene_expression,BIOLOGICAL_PROCESS,3,STX_DOC_000325;STX_DOC_000385;STX_DOC_000552,2009.0,2017.0,dino_all
cyanobacterial,CYANO_TAXON,taxon_associated_with_process,harmful_algal_bloom,BIOLOGICAL_PROCESS,1,STX_DOC_000256,2025.0,2025.0,dino_all
cyanobacterial,CYANO_TAXON,taxon_associated_with_process,horizontal_gene_transfer,BIOLOGICAL_PROCESS,2,STX_DOC_000256;STX_DOC_000379,2013.0,2025.0,dino_all
cyanobacterial,CYANO_TAXON,taxon_associated_with_process,phylogenetic,BIOLOGICAL_PROCESS,5,STX_DOC_000022;STX_DOC_000131;STX_DOC_000256;STX_DOC_000305;STX_DOC_000325,2009.0,2025.0,dino_all
cyanobacterial,CYANO_TAXON,taxon_associated_with_process,phylogeny,BIOLOGICAL_PROCESS,1,STX_DOC_000022,2012.0,2012.0,dino_all
cyanobacterial,CYANO_TAXON,taxon_associated_with_process,regulation,BIOLOGICAL_PROCESS,4,STX_DOC_000090;STX_DOC_000182;STX_DOC_000325;STX_DOC_000385,2009.0,2019.0,dino_all
cyanobacterial,CYANO_TAXON,taxon_associated_with_process,saxitoxin_biosynthesis,BIOLOGICAL_PROCESS,6,STX_DOC_000022;STX_DOC_000072;STX_DOC_000131;STX_DOC_000305;STX_DOC_000379;STX_DOC_000416,2009.0,2024.0,dino_all
cyanobacterial,CYANO_TAXON,taxon_associated_with_process,toxicity,BIOLOGICAL_PROCESS,5,STX_DOC_000009;STX_DOC_000208;STX_DOC_000477;STX_DOC_000552;STX_DOC_000971,2000.0,2019.0,dino_all
cyanobacterial,CYANO_TAXON,taxon_associated_with_process,toxin_biosynthesis,BIOLOGICAL_PROCESS,3,STX_DOC_000006;STX_DOC_000040;STX_DOC_000182,2014.0,2016.0,dino_all
cyanobacterial,CYANO_TAXON,taxon_associated_with_process,toxin_production,BIOLOGICAL_PROCESS,4,STX_DOC_000006;STX_DOC_000256;STX_DOC_000338;STX_DOC_000385,2003.0,2025.0,dino_all
cyanobacterial,CYANO_TAXON,taxon_associated_with_process,transcriptome,BIOLOGICAL_PROCESS,4,STX_DOC_000040;STX_DOC_000068;STX_DOC_000186;STX_DOC_000416,2011.0,2020.0,dino_all
