Source,Target,Source_Type,Target_Type,Hypothesis_Type,Common_Neighbor_Count,Weighted_Common_Neighbor_Score,Adamic_Adar_Score,Preferential_Attachment,Source_Degree,Target_Degree,Source_Weighted_Degree,Target_Weighted_Degree,Semantic_Bonus,Structural_Score,Bridge_Nodes,Bridge_Relation_Hints,Priority_Bonus,Priority_Score,Biological_Category,Validated_in_Post2015,Has_STX_Gene_Signal,Has_Environment_Signal,Has_Evolution_Signal,Has_Regulation_Signal,GB_ML_Score_OOF,RF_ML_Score_OOF,ML_Score,Priority_Score_Norm,ML_Score_Norm,Final_AI_Discovery_Score
PST biosynthesis,toxic alexandrium species,BIOLOGICAL_MECHANISM,PHRASE_TOXIN_PHENOTYPE,MECHANISM_TOXIN_PHENOTYPE_HYPOTHESIS,2,2.0,0.4166,189,27,7,27.0,7.0,1.5,8.2781,saxitoxin; sxtA1,ASSOCIATED_WITH;INVOLVED_IN;REGULATES,12.5,20.7781,Mechanistic biology,0,0.0,0.0,0.0,0.0,0.10974759782685764,0.014,0.07144855869611458,0.07978272714398525,0.07413719253442037,0.07724223656968107
sxtN,gene sxta,GENE,PHRASE_GENE_MECHANISM,GENE_MECHANISM_PHRASE_HYPOTHESIS,1,1.0,0.2362,120,12,10,24.0,10.0,2.0,5.5724,Alexandrium tamarense,DECREASES;INCREASES;INVOLVED_IN;PRESENT_IN;REGULATES,13.5,19.0724,Mechanistic biology,0,0.0,0.0,0.0,0.0,0.09480983596376721,0.06510518825499836,0.08292797688025967,0.06954735621755127,0.08662765811813672,0.07723349207281473
toxin-producing,light,TOXIN_PHENOTYPE,ENV_FACTOR,ENV_TOXIN_PHENOTYPE_HYPOTHESIS,4,4.0,0.8352,247,13,19,22.0,23.0,0.0,12.9055,nitrate; saxitoxin; toxin content; toxin production,DECREASES;EVOLUTIONARY_LINK;INCREASES,15.5,28.4055,Environmental driver,0,0.0,0.0,0.0,0.0,0.02664389134349835,0.01,0.01998633480609901,0.125552363190349,0.018142443841709068,0.07721789948346103
shellfish toxin profiles,STX biosynthesis genes,PHRASE_TOXIN_PHENOTYPE,GENE,GENE_TOXIN_PHENOTYPE_HYPOTHESIS,2,2.0,0.4557,510,30,17,88.0,17.0,1.5,9.9614,Alexandrium catenella; saxitoxin,ASSOCIATED_WITH;INCREASES,12.0,21.9614,Gene-toxin biology,0,0.0,0.0,0.0,0.0,0.10433973704366167,0.002,0.063403842226197,0.08688333945403354,0.06538393931318624,0.07720860939065226
sxt Gene,nontoxic,GENE,TOXIN_PHENOTYPE,GENE_TOXIN_PHENOTYPE_HYPOTHESIS,2,2.0,0.4498,225,15,15,15.0,15.0,2.0,9.0247,saxitoxin; sxt gene,ASSOCIATED_WITH;INVOLVED_IN,10.0,19.0247,Gene-toxin biology,0,0.0,0.0,0.0,0.0,0.12703354314272836,0.017042587601078168,0.08303716092606828,0.06926112347252525,0.08674645852636184,0.07712952424675172
Alexandrium catenella,precursor,SPECIES,BIOLOGICAL_MECHANISM,SPECIES_MECHANISM_HYPOTHESIS,3,3.0,0.6141,407,37,11,68.0,11.0,0.0,10.7631,biosynthesis; saxitoxin; saxitoxin biosynthesis,ASSOCIATED_WITH;DECREASES;EVOLUTIONARY_LINK;INCREASES;INVOLVED_IN;PRESENT_IN,17.5,28.2631,Mechanistic biology,0,0.0,0.0,0.0,0.0,0.02525318404174389,0.014,0.020751910425046337,0.12469786543580584,0.018975447376104317,0.07712277730894015
ammonium,expression level,ENV_FACTOR,REGULATION_EXPRESSION,ENV_REGULATION_HYPOTHESIS,4,4.0,0.8211,270,10,27,12.0,27.0,0.0,12.9923,nitrogen; saxitoxin; toxin content; toxin production,ASSOCIATED_WITH;INCREASES;INVOLVED_IN;PRESENT_IN;REGULATES,15.0,27.9923,Environmental driver,0,0.0,0.0,0.0,0.0,0.032350665145376406,0.007734568823793155,0.022504226616743103,0.12307287953741906,0.020882098456592627,0.07708702805104717
salinity,toxins were detected,ENV_FACTOR,PHRASE_TOXIN_PHENOTYPE,ENV_TOXIN_PHENOTYPE_HYPOTHESIS,1,1.0,0.1787,136,68,2,120.0,2.0,1.0,4.5375,saxitoxin,ASSOCIATED_WITH;DECREASES;INCREASES;PRESENT_IN;REGULATES,12.5,17.0375,Environmental driver,0,0.0,0.0,0.0,0.0,0.10955658563524727,0.0764662747294586,0.09632046127293181,0.057336559302384196,0.10119968282389818,0.0770749648870655
Salinity,variations in toxin,ENV_FACTOR,PHRASE_TOXIN_PHENOTYPE,ENV_TOXIN_PHENOTYPE_HYPOTHESIS,3,3.0,0.6099,160,16,10,16.0,10.0,1.0,10.5197,saxitoxin; temperature; toxin production,DECREASES;INCREASES;PRESENT_IN,13.0,23.5197,Environmental driver,0,0.0,0.0,0.0,0.0,0.08282677716377924,0.007273578096849032,0.05260549753700716,0.09623420919353172,0.05363453263265276,0.0770643547411362
Salinity,levels of stx,ENV_FACTOR,PHRASE_TOXIN_PHENOTYPE,ENV_TOXIN_PHENOTYPE_HYPOTHESIS,3,3.0,0.6099,160,16,10,16.0,10.0,1.0,10.5197,saxitoxin; temperature; toxin production,DECREASES;INCREASES;PRESENT_IN,13.0,23.5197,Environmental driver,0,0.0,0.0,0.0,0.0,0.08282677716377924,0.007273578096849032,0.05260549753700716,0.09623420919353172,0.05363453263265276,0.0770643547411362
nitrate,poisoning toxins,ENV_FACTOR,PHRASE_TOXIN_PHENOTYPE,ENV_TOXIN_PHENOTYPE_HYPOTHESIS,1,3.0,0.1787,496,62,8,98.0,12.0,1.0,7.3375,saxitoxin,ASSOCIATED_WITH;DECREASES;INCREASES;REGULATES,10.5,17.8375,Environmental driver,0,0.0,0.0,0.0,0.0,0.1451552953533906,0.00938918835678941,0.09084885255475013,0.062137108485210694,0.09524616329131394,0.07703618314795715
phosphorus,toxins produced,ENV_FACTOR,PHRASE_TOXIN_PHENOTYPE,ENV_TOXIN_PHENOTYPE_HYPOTHESIS,3,4.0,0.5929,234,26,9,40.0,11.0,0.0,10.3559,saxitoxin; toxin content; toxin production,ASSOCIATED_WITH;EVOLUTIONARY_LINK;INCREASES;INVOLVED_IN;PRESENT_IN;REGULATES,19.5,29.8559,Environmental driver,0,0.0,0.0,0.0,0.0,0.013660397373439877,0.004,0.009796238424063927,0.1342557588588134,0.0070548568130951676,0.07701535293824022
Gene expression,warming,REGULATION_EXPRESSION,ENV_FACTOR,ENV_REGULATION_HYPOTHESIS,1,1.0,0.1787,153,17,9,17.0,9.0,1.5,5.1225,saxitoxin,ASSOCIATED_WITH;PRESENT_IN,12.5,17.6225,Environmental driver,1,0.0,0.0,0.0,0.0,0.09521117969850058,0.08779234362336044,0.09224364526844453,0.06084696089232607,0.09676380208688289,0.07700953942987665
distinct toxin,Salinity,PHRASE_TOXIN_PHENOTYPE,ENV_FACTOR,ENV_TOXIN_PHENOTYPE_HYPOTHESIS,3,3.0,0.6353,272,17,16,34.0,16.0,1.0,11.1307,salinity; saxitoxin; temperature,INCREASES;PRESENT_IN,10.5,21.6307,Environmental driver,0,0.0,0.0,0.0,0.0,0.10316331135708558,0.008,0.06509798681425134,0.08489891243558263,0.06722729533798534,0.07694668474166386
phylogenetic analysis,biosynthetic gene,EVOLUTIONARY_PROCESS,PHRASE_GENE_MECHANISM,EVOLUTION_GENE_MECHANISM_HYPOTHESIS,1,1.0,0.1787,150,15,10,15.0,10.0,1.5,5.1075,saxitoxin,ASSOCIATED_WITH;EVOLUTIONARY_LINK;PRESENT_IN,14.5,19.6075,Evolutionary mechanism,0,0.0,0.0,0.0,0.0,0.11545902563167922,0.023404050779888746,0.07863703569096303,0.07275832355221439,0.08195879316462497,0.07689853487779916
toxin accumulation,STX biosynthesis genes,PHRASE_TOXIN_PHENOTYPE,GENE,GENE_TOXIN_PHENOTYPE_HYPOTHESIS,3,3.0,0.6141,187,11,17,14.0,17.0,1.5,11.1631,biosynthesis; saxitoxin; saxitoxin biosynthesis,ASSOCIATED_WITH;DECREASES;INCREASES,12.0,23.1631,Gene-toxin biology,0,0.0,0.0,0.0,0.0,0.07762017785238823,0.02,0.054572106711432936,0.09409436439528682,0.0557743505063245,0.07685035814525377
gene copy,paralog,PHRASE_GENE_MECHANISM,EVOLUTIONARY_PROCESS,EVOLUTION_GENE_MECHANISM_HYPOTHESIS,3,3.0,0.6262,416,26,16,29.0,16.0,0.0,10.8324,saxitoxin; sxtA; sxtA1,ASSOCIATED_WITH;EVOLUTIONARY_LINK;INVOLVED_IN;PRESENT_IN,16.5,27.3324,Evolutionary mechanism,0,0.0,0.0,0.0,0.0,0.04050265090107474,0.005389103753242932,0.026457232041942016,0.11911302653023503,0.02518326402296999,0.07684463340196576
Alexandrium ostenfeldii,cell cycle,SPECIES,BIOLOGICAL_MECHANISM,SPECIES_MECHANISM_HYPOTHESIS,4,4.0,0.8125,170,17,10,28.0,10.0,0.0,12.475,saxitoxin; temperature; toxin content; toxin production,DECREASES;EVOLUTIONARY_LINK;INCREASES;PRESENT_IN,17.5,29.975,Mechanistic biology,0,0.0,0.0,0.0,0.0,0.014407635241575827,0.0,0.008644581144945497,0.13497044061840674,0.005801767555580986,0.07684453774013515
gonyautoxin,phosphorus limitation,TOXIN,ENV_FACTOR,ENV_TOXIN_HYPOTHESIS,2,4.0,0.4277,741,39,19,88.0,38.0,0.0,10.5605,toxin content; toxin profiles,DECREASES;EVOLUTIONARY_LINK;INCREASES,15.5,26.0605,Environmental driver,0,0.0,0.0,0.0,0.0,0.03969139274704301,0.028,0.03501483564822581,0.11148075339818876,0.03449457680979786,0.07683697393341286
gene expression,toxin composition profiles,REGULATION_EXPRESSION,PHRASE_TOXIN_PHENOTYPE,REGULATION_TOXIN_PHENOTYPE_HYPOTHESIS,1,1.0,0.1787,210,42,5,42.0,10.0,1.5,5.4075,saxitoxin,ASSOCIATED_WITH;INCREASES;INVOLVED_IN;PRESENT_IN;REGULATES,16.0,21.4075,Other,0,0.0,0.0,0.0,0.0,0.10826449281281147,0.003531274742676168,0.06637120558475734,0.08355955921357403,0.06861265259028158,0.07683345123309243
gene expression,suite of toxins,REGULATION_EXPRESSION,PHRASE_TOXIN_PHENOTYPE,REGULATION_TOXIN_PHENOTYPE_HYPOTHESIS,1,1.0,0.1787,210,42,5,42.0,10.0,1.5,5.4075,saxitoxin,ASSOCIATED_WITH;INCREASES;INVOLVED_IN;PRESENT_IN;REGULATES,16.0,21.4075,Other,0,0.0,0.0,0.0,0.0,0.10826449281281147,0.003531274742676168,0.06637120558475734,0.08355955921357403,0.06861265259028158,0.07683345123309243
other saxitoxin,cell cycle,PHRASE_TOXIN_PHENOTYPE,BIOLOGICAL_MECHANISM,MECHANISM_TOXIN_PHENOTYPE_HYPOTHESIS,5,5.0,1.1059,360,36,10,84.0,10.0,0.0,16.5119,Toxin content; saxitoxin; saxitoxin derivatives; temperature; toxin content,DECREASES;INCREASES;PRESENT_IN,13.0,29.5119,Mechanistic biology,0,0.0,0.0,0.0,0.0,0.0194548052681676,0.0,0.01167288316090056,0.13219152271019805,0.00909678664980893,0.07679889148302296
Gene expression,toxins that cause,REGULATION_EXPRESSION,PHRASE_TOXIN_PHENOTYPE,REGULATION_TOXIN_PHENOTYPE_HYPOTHESIS,1,1.0,0.1787,34,17,2,17.0,2.0,1.5,4.5275,saxitoxin,ASSOCIATED_WITH;PRESENT_IN,12.5,17.0275,Other,0,0.0,0.0,0.0,0.0,0.11666064199237712,0.06447655530080786,0.0957870073157494,0.057276552437598854,0.10061924501896771,0.07678076409921483
STX biosynthesis genes,toxins were detected,GENE,PHRASE_TOXIN_PHENOTYPE,GENE_TOXIN_PHENOTYPE_HYPOTHESIS,1,1.0,0.1787,34,17,2,17.0,2.0,1.5,4.5275,saxitoxin,ASSOCIATED_WITH;PRESENT_IN,12.5,17.0275,Gene-toxin biology,0,0.0,0.0,0.0,0.0,0.11666064199237712,0.06447655530080786,0.0957870073157494,0.057276552437598854,0.10061924501896771,0.07678076409921483
decarbamoyl saxitoxin,STX biosynthesis genes,PHRASE_TOXIN_PHENOTYPE,GENE,GENE_TOXIN_PHENOTYPE_HYPOTHESIS,1,1.0,0.1787,272,16,17,30.0,17.0,1.5,5.7175,saxitoxin,ASSOCIATED_WITH;INVOLVED_IN;PRESENT_IN,14.5,20.2175,Gene-toxin biology,0,0.0,0.0,0.0,0.0,0.11216064200810463,0.017206571363092844,0.07417901375009991,0.07641874230411959,0.07710813185665816,0.07672896760276195
shellfish toxin profiles,expression level,PHRASE_TOXIN_PHENOTYPE,REGULATION_EXPRESSION,REGULATION_TOXIN_PHENOTYPE_HYPOTHESIS,4,4.0,0.8753,810,30,27,88.0,27.0,0.0,15.8007,paralytic shellfish toxin; paralytic shellfish toxins; saxitoxin; toxin content,ASSOCIATED_WITH;INCREASES;INVOLVED_IN;REGULATES,11.0,26.8007,Other,0,0.0,0.0,0.0,0.0,0.04299849968094168,0.01,0.02979909980856501,0.11592246152959897,0.028819466106973442,0.07672611358941749
high salinity,levels of stx,ENV_FACTOR,PHRASE_TOXIN_PHENOTYPE,ENV_TOXIN_PHENOTYPE_HYPOTHESIS,3,3.0,0.683,180,18,10,18.0,10.0,1.0,10.766,phosphate; temperature; toxin production,DECREASES;INCREASES,11.0,21.766,Environmental driver,0,0.0,0.0,0.0,0.0,0.10621420422381403,0.0,0.06372852253428841,0.08571080531612815,0.06573721577274823,0.07672269002160718
PST biosynthesis,toxic and non-toxic,BIOLOGICAL_MECHANISM,PHRASE_TOXIN_PHENOTYPE,MECHANISM_TOXIN_PHENOTYPE_HYPOTHESIS,2,2.0,0.3903,135,27,5,27.0,5.0,1.5,7.9555,saxitoxin; toxin production,ASSOCIATED_WITH;INVOLVED_IN;REGULATES,9.5,17.4555,Mechanistic biology,0,0.0,0.0,0.0,0.0,0.09947946887893272,0.08245947392090106,0.09267147089572006,0.059844846250411046,0.09722930836843793,0.07666785420352315
Gene expression,toxins were detected,REGULATION_EXPRESSION,PHRASE_TOXIN_PHENOTYPE,REGULATION_TOXIN_PHENOTYPE_HYPOTHESIS,1,1.0,0.1787,34,17,2,17.0,2.0,1.5,4.5275,saxitoxin,ASSOCIATED_WITH;PRESENT_IN,12.5,17.0275,Other,0,0.0,0.0,0.0,0.0,0.14129338284800602,0.026944812215997174,0.09555395459520248,0.057276552437598854,0.10036566622790988,0.07666665364323882
highly toxic,sxtB,PHRASE_TOXIN_PHENOTYPE,GENE,GENE_TOXIN_PHENOTYPE_HYPOTHESIS,2,2.0,0.4027,210,7,30,8.0,30.0,2.0,8.8553,Saxitoxin; saxitoxin,ASSOCIATED_WITH;INCREASES;INVOLVED_IN;PRESENT_IN,13.5,22.3553,Gene-toxin biology,0,0.0,0.0,0.0,0.0,0.0794629317569615,0.029857829010566765,0.0596208906584036,0.08924700985792774,0.06126780506278929,0.07665636770011544
starting gene,paralogs,PHRASE_GENE_MECHANISM,EVOLUTIONARY_PROCESS,EVOLUTION_GENE_MECHANISM_HYPOTHESIS,3,3.0,0.6262,368,23,16,25.0,16.0,0.0,10.5924,saxitoxin; sxtA; sxtA1,ASSOCIATED_WITH;EVOLUTIONARY_LINK;INCREASES;INVOLVED_IN;PRESENT_IN,18.0,28.5924,Evolutionary mechanism,0,0.0,0.0,0.0,0.0,0.02524524713583621,0.005857851768849048,0.01749028898904134,0.12667389149318684,0.015426559301811565,0.07661259200706796
Salinity,toxic dinoflagellates,ENV_FACTOR,PHRASE_TOXIN_PHENOTYPE,ENV_TOXIN_PHENOTYPE_HYPOTHESIS,2,2.0,0.3983,32,16,2,16.0,2.0,1.0,6.9567,saxitoxin; temperature,PRESENT_IN,9.0,15.9567,Environmental driver,1,0.0,0.0,0.0,0.0,0.08855166880703477,0.1238235543936507,0.10266042304168113,0.050851017356385565,0.1080980354236853,0.07661217548667044
environmental conditions,paralytic shellfish poisoning toxin,ENV_FACTOR,PHRASE_TOXIN_PHENOTYPE,ENV_TOXIN_PHENOTYPE_HYPOTHESIS,3,5.0,0.6356,224,28,8,39.0,16.0,0.0,10.8911,evolution; saxitoxin; toxin profile,ASSOCIATED_WITH;DECREASES;EVOLUTIONARY_LINK;INCREASES;INVOLVED_IN;PRESENT_IN;REGULATES,17.5,28.3911,Environmental driver,0,0.0,0.0,0.0,0.0,0.027249625034912645,0.006,0.018749775020947587,0.12546595330505808,0.016796974307375544,0.07656491275610094
environmental conditions,poisoning toxin,ENV_FACTOR,PHRASE_TOXIN_PHENOTYPE,ENV_TOXIN_PHENOTYPE_HYPOTHESIS,3,5.0,0.6356,224,28,8,39.0,16.0,0.0,10.8911,evolution; saxitoxin; toxin profile,ASSOCIATED_WITH;DECREASES;EVOLUTIONARY_LINK;INCREASES;INVOLVED_IN;PRESENT_IN;REGULATES,17.5,28.3911,Environmental driver,0,0.0,0.0,0.0,0.0,0.027249625034912645,0.006,0.018749775020947587,0.12546595330505808,0.016796974307375544,0.07656491275610094
toxin synthesis,irradiance,PHRASE_TOXIN_PHENOTYPE,ENV_FACTOR,ENV_TOXIN_PHENOTYPE_HYPOTHESIS,3,3.0,0.601,196,28,7,34.0,7.0,0.0,9.682,saxitoxin; temperature; toxin content,DECREASES;EVOLUTIONARY_LINK;INCREASES;INVOLVED_IN;PRESENT_IN,19.5,29.182,Environmental driver,0,0.0,0.0,0.0,0.0,0.018336986300445668,0.006,0.0134021917802674,0.13021189624092996,0.010978403770758356,0.07655682462935275
Temperature,stx and its analogs,ENV_FACTOR,PHRASE_TOXIN_PHENOTYPE,ENV_TOXIN_PHENOTYPE_HYPOTHESIS,1,1.0,0.1787,204,34,6,41.0,6.0,1.0,4.8775,saxitoxin,ASSOCIATED_WITH;DECREASES;INCREASES;PRESENT_IN,10.5,15.3775,Environmental driver,0,0.0,0.0,0.0,0.0,0.08233514610488865,0.14229975579965184,0.10632098998279393,0.04737541974801917,0.11208100604653524,0.0764929335823514
paralytic shellfish toxin profiles,high salinity,PHRASE_TOXIN_PHENOTYPE,ENV_FACTOR,ENV_TOXIN_PHENOTYPE_HYPOTHESIS,3,3.0,0.7295,540,30,18,88.0,18.0,1.0,12.6591,gonyautoxin; salinity; temperature,DECREASES;INCREASES,11.0,23.6591,Environmental driver,0,0.0,0.0,0.0,0.0,0.08274049367099409,0.002,0.05044429620259645,0.09707070488863925,0.05128298393445982,0.07646623045925852
decarbamoyl saxitoxin,environmental conditions,PHRASE_TOXIN_PHENOTYPE,ENV_FACTOR,ENV_TOXIN_PHENOTYPE_HYPOTHESIS,2,5.0,0.401,448,16,28,30.0,39.0,0.0,9.5419,saxitoxin; toxin profile,ASSOCIATED_WITH;DECREASES;EVOLUTIONARY_LINK;INCREASES;INVOLVED_IN;PRESENT_IN;REGULATES,17.5,27.0419,Environmental driver,0,0.0,0.0,0.0,0.0,0.03206449521837616,0.020867510987466538,0.027585701526012314,0.11736982710822115,0.02641112322514818,0.07643841036083832
toxic dinoflagellate,phosphorus limitation,PHRASE_TOXIN_PHENOTYPE,ENV_FACTOR,ENV_TOXIN_PHENOTYPE_HYPOTHESIS,3,5.0,0.6065,494,26,19,37.0,38.0,0.0,12.183,saxitoxin; toxin content; toxin profiles,ASSOCIATED_WITH;DECREASES;INCREASES;PRESENT_IN;REGULATES,15.0,27.183,Environmental driver,0,0.0,0.0,0.0,0.0,0.03356105733600602,0.016,0.02653663440160361,0.11821652397034219,0.025269659729155586,0.07639043506180822
nitrate,toxins in the adriatic,ENV_FACTOR,PHRASE_TOXIN_PHENOTYPE,ENV_TOXIN_PHENOTYPE_HYPOTHESIS,1,2.0,0.2222,186,62,3,98.0,6.0,1.0,5.3745,toxin profile,ASSOCIATED_WITH;DECREASES;INCREASES;REGULATES,13.0,18.3745,Environmental driver,0,0.0,0.0,0.0,0.0,0.11002423586568234,0.049734830815168815,0.08590847384547692,0.06535947712418301,0.08987066174159863,0.07638951020202005
sxtZ,ancestral,GENE,EVOLUTIONARY_PROCESS,GENE_EVOLUTION_HYPOTHESIS,2,2.0,0.3859,143,13,11,13.0,11.0,2.0,8.4867,biosynthesis; saxitoxin,ASSOCIATED_WITH;EVOLUTIONARY_LINK;INVOLVED_IN;PRESENT_IN,19.0,27.4867,Evolutionary mechanism,0,0.0,0.0,0.0,0.0,0.039891251961771165,0.0013707334356915081,0.024483044551339303,0.1200389324538727,0.023035200374480043,0.07638725301814601
ammonium,sxtZ,ENV_FACTOR,GENE,ENV_GENE_HYPOTHESIS,1,1.0,0.1787,130,10,13,12.0,13.0,2.0,5.5075,saxitoxin,ASSOCIATED_WITH;EVOLUTIONARY_LINK;INVOLVED_IN;PRESENT_IN;REGULATES,16.5,22.0075,Environmental driver,0,0.0,0.0,0.0,0.0,0.08189267293141372,0.030683562008069314,0.06140902856207596,0.08715997110069391,0.06321343284518038,0.07638402888571283
psp toxin profile,high salinity,PHRASE_TOXIN_PHENOTYPE,ENV_FACTOR,ENV_TOXIN_PHENOTYPE_HYPOTHESIS,2,2.0,0.4707,234,13,18,30.0,18.0,1.0,8.1113,Alexandrium minutum; toxin profile,ASSOCIATED_WITH;DECREASES;INCREASES;PRESENT_IN,13.0,21.1113,Environmental driver,0,0.0,0.0,0.0,0.0,0.09544395924626817,0.025326989416435356,0.06739717131433504,0.08178215587863251,0.06972898004083669,0.0763582267516244
nitrogen limitation,Phosphorus,PHRASE_ENVIRONMENT,ENV_FACTOR,ENVIRONMENT_PHRASE_HYPOTHESIS,1,1.0,0.3107,123,41,3,65.0,3.0,1.0,4.7363,nutrient limitation,INCREASES,3.5,8.2363,Environmental driver,0,0.0,0.0,0.0,0.0,0.1613446178088414,0.1433631321072532,0.15415202352820612,0.004523317467518284,0.1641247480506119,0.0763439612299104
distinct toxin profiles,expression level,PHRASE_TOXIN_PHENOTYPE,REGULATION_EXPRESSION,REGULATION_TOXIN_PHENOTYPE_HYPOTHESIS,4,4.0,0.8753,756,28,27,56.0,27.0,0.0,15.5307,paralytic shellfish toxin; paralytic shellfish toxins; saxitoxin; toxin content,ASSOCIATED_WITH;INCREASES;INVOLVED_IN;REGULATES,11.0,26.5307,Other,0,0.0,0.0,0.0,0.0,0.043298706771461845,0.012,0.030779224062877107,0.11430227618039504,0.02988591460374128,0.07631491347090086
high salinity,toxicity and toxin profile,ENV_FACTOR,PHRASE_TOXIN_PHENOTYPE,ENV_TOXIN_PHENOTYPE_HYPOTHESIS,1,1.0,0.2222,90,18,5,18.0,5.0,1.0,4.3945,toxin profile,ASSOCIATED_WITH;DECREASES;INCREASES;PRESENT_IN,13.0,17.3945,Environmental driver,0,0.0,0.0,0.0,0.0,0.11525324449530394,0.058,0.09235194669718236,0.059478804375220524,0.09688164214171995,0.07631008137014526
phosphorus limitation,toxicity of alexandrium,ENV_FACTOR,PHRASE_TOXIN_PHENOTYPE,ENV_TOXIN_PHENOTYPE_HYPOTHESIS,2,4.0,0.3814,285,19,15,38.0,18.0,0.0,8.1878,saxitoxin; toxin content,DECREASES;EVOLUTIONARY_LINK;INCREASES,15.5,23.6878,Environmental driver,0,0.0,0.0,0.0,0.0,0.031158583218369618,0.078,0.04989514993102177,0.09724292459057317,0.05068547171776898,0.07629207079781129
absence of saxitoxin,precursor,PHRASE_TOXIN_PHENOTYPE,BIOLOGICAL_MECHANISM,MECHANISM_TOXIN_PHENOTYPE_HYPOTHESIS,1,1.0,0.1787,165,15,11,30.0,11.0,1.5,5.1825,saxitoxin,EVOLUTIONARY_LINK;INVOLVED_IN;PRESENT_IN,13.5,18.6825,Mechanistic biology,0,0.0,0.0,0.0,0.0,0.09309746246125779,0.069213046795338,0.08354369619488988,0.06720768855957121,0.08729760678498118,0.07624815176100569
phosphorus,toxic dinoflagellate alexandrium,ENV_FACTOR,PHRASE_TOXIN_PHENOTYPE,ENV_TOXIN_PHENOTYPE_HYPOTHESIS,3,5.0,0.6154,260,26,10,40.0,12.0,0.0,11.0307,saxitoxin; toxin production; toxin profiles,ASSOCIATED_WITH;DECREASES;INCREASES;INVOLVED_IN;REGULATES,13.0,24.0307,Environmental driver,0,0.0,0.0,0.0,0.0,0.03376964516780464,0.068,0.04746178710068279,0.09930055998406218,0.048037790955775095,0.07623231392133299
psp toxin content,sxtZ,PHRASE_TOXIN_PHENOTYPE,GENE,GENE_TOXIN_PHENOTYPE_HYPOTHESIS,1,1.0,0.1787,156,12,13,24.0,13.0,2.0,5.6375,saxitoxin,ASSOCIATED_WITH;EVOLUTIONARY_LINK;INCREASES;INVOLVED_IN;PRESENT_IN,20.5,26.1375,Gene-toxin biology,0,0.0,0.0,0.0,0.0,0.04813187453509098,0.01075020985664972,0.033179208663714474,0.1119428062570358,0.03249727735552353,0.07619231825135528
ammonium,Neosaxitoxin,ENV_FACTOR,TOXIN,ENV_TOXIN_HYPOTHESIS,4,4.0,0.8708,180,10,18,12.0,18.0,0.0,12.6416,salinity; temperature; toxin content; toxin production,ASSOCIATED_WITH;DECREASES;INCREASES;PRESENT_IN;REGULATES,15.0,27.6416,Environmental driver,0,0.0,0.0,0.0,0.0,0.03145896672497855,0.01,0.02287538003498713,0.12096843878939752,0.02128594113594188,0.07611131484534249
distinct toxin,light,PHRASE_TOXIN_PHENOTYPE,ENV_FACTOR,ENV_TOXIN_PHENOTYPE_HYPOTHESIS,5,7.0,1.0911,323,17,19,34.0,23.0,0.0,17.2971,Toxin content; salinity; saxitoxin; temperature; toxin content,DECREASES;INCREASES,11.0,28.2971,Environmental driver,0,0.0,0.0,0.0,0.0,0.03067565149273654,0.0,0.018405390895641922,0.12490188877607597,0.016422258620943826,0.07608605520626652
toxin content and composition,G1 phase,PHRASE_TOXIN_PHENOTYPE,BIOLOGICAL_MECHANISM,MECHANISM_TOXIN_PHENOTYPE_HYPOTHESIS,5,5.0,1.1059,390,39,10,89.0,10.0,0.0,16.6619,Toxin content; saxitoxin; saxitoxin derivatives; temperature; toxin content,ASSOCIATED_WITH;DECREASES;INCREASES;REGULATES,13.0,29.6619,Mechanistic biology,0,0.0,0.0,0.0,0.0,0.013961939091450949,0.002,0.009177163454870569,0.13309162568197802,0.006381256943100906,0.07607195974948332
light,cell cycle,ENV_FACTOR,BIOLOGICAL_MECHANISM,ENV_MECHANISM_HYPOTHESIS,6,6.0,1.3175,190,19,10,23.0,10.0,0.0,18.585,Toxin content; phosphate; saxitoxin; temperature; toxin content; toxin production,DECREASES;INCREASES,11.0,29.585,Environmental driver,0,0.0,0.0,0.0,0.0,0.01607142416401598,0.0,0.009642854498409587,0.1326301728917788,0.006887963629682186,0.07604617872383533
gene sxta,sxt Gene,PHRASE_GENE_MECHANISM,GENE,GENE_MECHANISM_PHRASE_HYPOTHESIS,2,2.0,0.4647,150,10,15,10.0,15.0,2.0,8.6795,STX-producing; saxitoxin,INVOLVED_IN;PRESENT_IN,12.0,20.6795,Mechanistic biology,0,0.0,0.0,0.0,0.0,0.0810051302240755,0.05230308829227985,0.06952431345135725,0.07919105945720191,0.0720434697848243,0.07597464410463198
other saxitoxin derivatives,sxtZ,PHRASE_TOXIN_PHENOTYPE,GENE,GENE_TOXIN_PHENOTYPE_HYPOTHESIS,1,1.0,0.1787,468,36,13,84.0,13.0,2.0,7.1975,saxitoxin,ASSOCIATED_WITH;EVOLUTIONARY_LINK;INCREASES;INVOLVED_IN;PRESENT_IN,18.0,25.1975,Gene-toxin biology,0,0.0,0.0,0.0,0.0,0.06371715479728807,0.002,0.03903029287837284,0.10630216096721466,0.03886369461102131,0.07595485110692765
